Time,max(CACoordsX),min(CACoordsX)
6.04e-08,9.21271e-08,9.18645e-08
6.05e-08,9.20575e-08,9.17976e-08
6.06e-08,9.19874e-08,9.1729e-08
6.07e-08,9.19219e-08,9.16584e-08
6.08e-08,9.18557e-08,9.15876e-08
6.09e-08,9.17886e-08,9.15234e-08
6.1e-08,9.17205e-08,9.14581e-08
6.11e-08,9.1651e-08,9.13913e-08
6.12e-08,9.15817e-08,9.13229e-08
6.13e-08,9.15165e-08,9.12525e-08
6.14e-08,9.14505e-08,9.11826e-08
6.15e-08,9.13837e-08,9.11187e-08
6.16e-08,9.13158e-08,9.10535e-08
6.17e-08,9.12466e-08,9.0987e-08
6.18e-08,9.11779e-08,9.09187e-08
6.19e-08,9.1113e-08,9.08485e-08
6.2e-08,9.10473e-08,9.07795e-08
6.21e-08,9.09808e-08,9.07157e-08
6.22e-08,9.09131e-08,9.06508e-08
6.23e-08,9.08442e-08,9.05845e-08
6.24e-08,9.0776e-08,9.05166e-08
6.25e-08,9.07113e-08,9.04467e-08
6.26e-08,9.0646e-08,9.03781e-08
6.27e-08,9.05797e-08,9.03146e-08
6.28e-08,9.05124e-08,9.025e-08
6.29e-08,9.04437e-08,9.0184e-08
6.3e-08,9.03759e-08,9.01164e-08
6.31e-08,9.03115e-08,9.00468e-08
6.32e-08,9.02465e-08,8.99785e-08
6.33e-08,9.01805e-08,8.99153e-08
6.34e-08,9.01135e-08,8.98511e-08
6.35e-08,9.00453e-08,8.97854e-08
6.36e-08,8.99776e-08,8.97181e-08
6.37e-08,8.99135e-08,8.96489e-08
6.38e-08,8.98488e-08,8.95806e-08
6.39e-08,8.97832e-08,8.95178e-08
6.4e-08,8.97166e-08,8.94539e-08
6.41e-08,8.96487e-08,8.93886e-08
6.42e-08,8.95811e-08,8.93217e-08
6.43e-08,8.95173e-08,8.92529e-08
6.44e-08,8.9453e-08,8.91845e-08
6.45e-08,8.93878e-08,8.91221e-08
6.46e-08,8.93215e-08,8.90585e-08
6.47e-08,8.9254e-08,8.89936e-08
6.48e-08,8.91863e-08,8.89272e-08
6.49e-08,8.91229e-08,8.88589e-08
6.5e-08,8.90589e-08,8.87901e-08
6.51e-08,8.89941e-08,8.8728e-08
6.52e-08,8.89282e-08,8.86649e-08
6.53e-08,8.88612e-08,8.86005e-08
6.54e-08,8.87932e-08,8.85345e-08
6.55e-08,8.87302e-08,8.84667e-08
6.56e-08,8.86666e-08,8.83973e-08
6.57e-08,8.86022e-08,8.83357e-08
6.58e-08,8.85368e-08,8.8273e-08
6.59e-08,8.84702e-08,8.8209e-08
6.6e-08,8.84022e-08,8.81436e-08
6.61e-08,8.83392e-08,8.80764e-08
6.62e-08,8.8276e-08,8.80072e-08
6.63e-08,8.8212e-08,8.7945e-08
6.64e-08,8.81471e-08,8.78828e-08
6.65e-08,8.8081e-08,8.78193e-08
6.66e-08,8.80136e-08,8.77544e-08
6.67e-08,8.79499e-08,8.76878e-08
6.68e-08,8.78871e-08,8.76193e-08
6.69e-08,8.78235e-08,8.75559e-08
6.7e-08,8.77591e-08,8.74942e-08
6.71e-08,8.76935e-08,8.74313e-08
6.72e-08,8.76267e-08,8.73669e-08
6.73e-08,8.75622e-08,8.7301e-08
6.74e-08,8.74998e-08,8.72332e-08
6.75e-08,8.74367e-08,8.71685e-08
6.76e-08,8.73727e-08,8.71072e-08
6.77e-08,8.73077e-08,8.70448e-08
6.78e-08,8.72415e-08,8.69811e-08
6.79e-08,8.71761e-08,8.69159e-08
6.8e-08,8.71141e-08,8.68488e-08
6.81e-08,8.70515e-08,8.67825e-08
6.82e-08,8.6988e-08,8.67218e-08
6.83e-08,8.69236e-08,8.666e-08
6.84e-08,8.6858e-08,8.65969e-08
6.85e-08,8.67917e-08,8.65323e-08
6.86e-08,8.67301e-08,8.64661e-08
6.87e-08,8.66679e-08,8.63981e-08
6.88e-08,8.6605e-08,8.63379e-08
6.89e-08,8.65411e-08,8.62767e-08
6.9e-08,8.64761e-08,8.62142e-08
6.91e-08,8.64099e-08,8.61504e-08
6.92e-08,8.63476e-08,8.60849e-08
6.93e-08,8.62858e-08,8.60176e-08
6.94e-08,8.62234e-08,8.59555e-08
6.95e-08,8.61601e-08,8.58949e-08
6.96e-08,8.60958e-08,8.58331e-08
6.97e-08,8.60302e-08,8.577e-08
6.98e-08,8.59666e-08,8.57053e-08
6.99e-08,8.59053e-08,8.56389e-08
7e-08,8.58434e-08,8.55745e-08
7.01e-08,8.57807e-08,8.55145e-08
7.02e-08,8.5717e-08,8.54534e-08
7.03e-08,8.56522e-08,8.5391e-08
7.04e-08,8.55871e-08,8.53272e-08
7.05e-08,8.55263e-08,8.52616e-08
7.06e-08,8.54649e-08,8.5195e-08
7.07e-08,8.54028e-08,8.51355e-08
7.08e-08,8.53397e-08,8.50751e-08
7.09e-08,8.52756e-08,8.50134e-08
7.1e-08,8.52102e-08,8.49504e-08
7.11e-08,8.51487e-08,8.48859e-08
7.12e-08,8.50878e-08,8.48194e-08
7.13e-08,8.50263e-08,8.47579e-08
7.14e-08,8.49639e-08,8.46982e-08
7.15e-08,8.49005e-08,8.46373e-08
7.16e-08,8.48359e-08,8.45751e-08
7.17e-08,8.47726e-08,8.45114e-08
7.18e-08,8.47122e-08,8.44461e-08
7.19e-08,8.46512e-08,8.43817e-08
7.2e-08,8.45894e-08,8.43226e-08
7.21e-08,8.45267e-08,8.42624e-08
7.22e-08,8.44629e-08,8.42011e-08
7.23e-08,8.43978e-08,8.41383e-08
7.24e-08,8.43379e-08,8.4074e-08
7.25e-08,8.42775e-08,8.40078e-08
7.26e-08,8.42164e-08,8.39482e-08
7.27e-08,8.41544e-08,8.38888e-08
7.28e-08,8.40913e-08,8.38283e-08
7.29e-08,8.40271e-08,8.37665e-08
7.3e-08,8.3965e-08,8.37031e-08
7.31e-08,8.39051e-08,8.36381e-08
7.32e-08,8.38446e-08,8.35752e-08
7.33e-08,8.37833e-08,8.35164e-08
7.34e-08,8.3721e-08,8.34567e-08
7.35e-08,8.36577e-08,8.33958e-08
7.36e-08,8.35935e-08,8.33335e-08
7.37e-08,8.35341e-08,8.32696e-08
7.38e-08,8.34741e-08,8.32038e-08
7.39e-08,8.34135e-08,8.31453e-08
7.4e-08,8.3352e-08,8.30863e-08
7.41e-08,8.32895e-08,8.30263e-08
7.42e-08,8.32258e-08,8.2965e-08
7.43e-08,8.31643e-08,8.29022e-08
7.44e-08,8.31049e-08,8.28377e-08
7.45e-08,8.30449e-08,8.27753e-08
7.46e-08,8.29842e-08,8.27171e-08
7.47e-08,8.29225e-08,8.26579e-08
7.48e-08,8.28597e-08,8.25975e-08
7.49e-08,8.27959e-08,8.25358e-08
7.5e-08,8.2737e-08,8.24725e-08
7.51e-08,8.26776e-08,8.24074e-08
7.52e-08,8.26175e-08,8.23489e-08
7.53e-08,8.25566e-08,8.22906e-08
7.54e-08,8.24947e-08,8.22311e-08
7.55e-08,8.24317e-08,8.21704e-08
7.56e-08,8.23703e-08,8.21083e-08
7.57e-08,8.23114e-08,8.20446e-08
7.58e-08,8.2252e-08,8.19819e-08
7.59e-08,8.21919e-08,8.19243e-08
7.6e-08,8.21308e-08,8.18657e-08
7.61e-08,8.20688e-08,8.1806e-08
7.62e-08,8.20055e-08,8.17451e-08
7.63e-08,8.19465e-08,8.16826e-08
7.64e-08,8.18877e-08,8.16183e-08
7.65e-08,8.18282e-08,8.1559e-08
7.66e-08,8.1768e-08,8.15013e-08
7.67e-08,8.17068e-08,8.14426e-08
7.68e-08,8.16446e-08,8.13827e-08
7.69e-08,8.15827e-08,8.13214e-08
7.7e-08,8.15244e-08,8.12585e-08
7.71e-08,8.14657e-08,8.11947e-08
7.72e-08,8.14062e-08,8.11378e-08
7.73e-08,8.13459e-08,8.108e-08
7.74e-08,8.12846e-08,8.10211e-08
7.75e-08,8.12222e-08,8.0961e-08
7.76e-08,8.11623e-08,8.08995e-08
7.77e-08,8.11042e-08,8.08363e-08
7.78e-08,8.10454e-08,8.07753e-08
7.79e-08,8.0986e-08,8.07183e-08
7.8e-08,8.09256e-08,8.06604e-08
7.81e-08,8.08642e-08,8.06014e-08
7.82e-08,8.08015e-08,8.05411e-08
7.83e-08,8.07437e-08,8.04793e-08
7.84e-08,8.06857e-08,8.04158e-08
7.85e-08,8.0627e-08,8.03575e-08
7.86e-08,8.05675e-08,8.03005e-08
7.87e-08,8.05071e-08,8.02425e-08
7.88e-08,8.04456e-08,8.01834e-08
7.89e-08,8.03843e-08,8.01229e-08
7.9e-08,8.03269e-08,8.00609e-08
7.91e-08,8.02689e-08,7.99975e-08
7.92e-08,8.02102e-08,7.99414e-08
7.93e-08,8.01508e-08,7.98844e-08
7.94e-08,8.00903e-08,7.98263e-08
7.95e-08,8.00288e-08,7.97671e-08
7.96e-08,7.99691e-08,7.97065e-08
7.97e-08,7.99118e-08,7.96443e-08
7.98e-08,7.98539e-08,7.9583e-08
7.99e-08,7.97953e-08,7.95269e-08
8e-08,7.97358e-08,7.94699e-08
8.01e-08,7.96754e-08,7.94118e-08
8.02e-08,7.96138e-08,7.93525e-08
8.03e-08,7.95556e-08,7.92918e-08
8.04e-08,7.94984e-08,7.92294e-08
8.05e-08,7.94406e-08,7.91702e-08
8.06e-08,7.9382e-08,7.91141e-08
8.07e-08,7.93226e-08,7.90571e-08
8.08e-08,7.92622e-08,7.8999e-08
8.09e-08,7.92004e-08,7.89397e-08
8.1e-08,7.91438e-08,7.88789e-08
8.11e-08,7.90867e-08,7.88164e-08
8.12e-08,7.9029e-08,7.8759e-08
8.13e-08,7.89705e-08,7.8703e-08
8.14e-08,7.89112e-08,7.8646e-08
8.15e-08,7.88508e-08,7.85879e-08
8.16e-08,7.87901e-08,7.85286e-08
8.17e-08,7.87336e-08,7.84678e-08
8.18e-08,7.86767e-08,7.84053e-08
8.19e-08,7.86191e-08,7.83495e-08
8.2e-08,7.85607e-08,7.82935e-08
8.21e-08,7.85015e-08,7.82366e-08
8.22e-08,7.84412e-08,7.81786e-08
8.23e-08,7.83814e-08,7.81192e-08
8.24e-08,7.83251e-08,7.80584e-08
8.25e-08,7.82683e-08,7.79965e-08
8.26e-08,7.82109e-08,7.79415e-08
8.27e-08,7.81527e-08,7.78857e-08
8.28e-08,7.80935e-08,7.78289e-08
8.29e-08,7.80333e-08,7.77709e-08
8.3e-08,7.79744e-08,7.77116e-08
8.31e-08,7.79183e-08,7.76509e-08
8.32e-08,7.78617e-08,7.759e-08
8.33e-08,7.78044e-08,7.75352e-08
8.34e-08,7.77463e-08,7.74795e-08
8.35e-08,7.76873e-08,7.74228e-08
8.36e-08,7.76272e-08,7.73649e-08
8.37e-08,7.7569e-08,7.73057e-08
8.38e-08,7.75131e-08,7.72451e-08
8.39e-08,7.74567e-08,7.71851e-08
8.4e-08,7.73995e-08,7.71304e-08
8.41e-08,7.73416e-08,7.70749e-08
8.42e-08,7.72828e-08,7.70183e-08
8.43e-08,7.72229e-08,7.69606e-08
8.44e-08,7.71653e-08,7.69016e-08
8.45e-08,7.71095e-08,7.6841e-08
8.46e-08,7.70533e-08,7.67818e-08
8.47e-08,7.69963e-08,7.67273e-08
8.48e-08,7.69386e-08,7.66719e-08
8.49e-08,7.688e-08,7.66155e-08
8.5e-08,7.68203e-08,7.6558e-08
8.51e-08,7.67631e-08,7.64991e-08
8.52e-08,7.67076e-08,7.64388e-08
8.53e-08,7.66515e-08,7.638e-08
8.54e-08,7.65948e-08,7.63257e-08
8.55e-08,7.65373e-08,7.62705e-08
8.56e-08,7.64788e-08,7.62143e-08
8.57e-08,7.64194e-08,7.6157e-08
8.58e-08,7.63625e-08,7.60984e-08
8.59e-08,7.63072e-08,7.60383e-08
8.6e-08,7.62514e-08,7.59798e-08
8.61e-08,7.61949e-08,7.59257e-08
8.62e-08,7.61376e-08,7.58707e-08
8.63e-08,7.60794e-08,7.58148e-08
8.64e-08,7.60202e-08,7.57577e-08
8.65e-08,7.59635e-08,7.56993e-08
8.66e-08,7.59084e-08,7.56395e-08
8.67e-08,7.58528e-08,7.5581e-08
8.68e-08,7.57965e-08,7.55272e-08
8.69e-08,7.57395e-08,7.54725e-08
8.7e-08,7.56816e-08,7.54168e-08
8.71e-08,7.56226e-08,7.536e-08
8.72e-08,7.55659e-08,7.53019e-08
8.73e-08,7.55111e-08,7.52423e-08
8.74e-08,7.54558e-08,7.51838e-08
8.75e-08,7.53998e-08,7.51302e-08
8.76e-08,7.53431e-08,7.50758e-08
8.77e-08,7.52854e-08,7.50204e-08
8.78e-08,7.52268e-08,7.49639e-08
8.79e-08,7.517e-08,7.49061e-08
8.8e-08,7.51154e-08,7.48469e-08
8.81e-08,7.50603e-08,7.4788e-08
8.82e-08,7.50046e-08,7.47347e-08
8.83e-08,7.49482e-08,7.46806e-08
8.84e-08,7.48908e-08,7.46255e-08
8.85e-08,7.48325e-08,7.45693e-08
8.86e-08,7.47755e-08,7.45119e-08
8.87e-08,7.47212e-08,7.44531e-08
8.88e-08,7.46664e-08,7.43937e-08
8.89e-08,7.4611e-08,7.43407e-08
8.9e-08,7.45548e-08,7.42869e-08
8.91e-08,7.44978e-08,7.42321e-08
8.92e-08,7.44399e-08,7.41763e-08
8.93e-08,7.43824e-08,7.41193e-08
8.94e-08,7.43284e-08,7.40609e-08
8.95e-08,7.42739e-08,7.4001e-08
8.96e-08,7.42188e-08,7.39481e-08
8.97e-08,7.4163e-08,7.38946e-08
8.98e-08,7.41064e-08,7.38402e-08
8.99e-08,7.40488e-08,7.37848e-08
9e-08,7.39909e-08,7.37282e-08
9.01e-08,7.39371e-08,7.36703e-08
9.02e-08,7.38829e-08,7.36109e-08
9.03e-08,7.38281e-08,7.3557e-08
9.04e-08,7.37727e-08,7.35038e-08
9.05e-08,7.37164e-08,7.34498e-08
9.06e-08,7.36593e-08,7.33948e-08
9.07e-08,7.36009e-08,7.33386e-08
9.08e-08,7.35473e-08,7.32812e-08
9.09e-08,7.34934e-08,7.32223e-08
9.1e-08,7.34389e-08,7.31672e-08
9.11e-08,7.33838e-08,7.31144e-08
9.12e-08,7.3328e-08,7.30608e-08
9.13e-08,7.32712e-08,7.30062e-08
9.14e-08,7.32135e-08,7.29505e-08
9.15e-08,7.31588e-08,7.28936e-08
9.16e-08,7.31052e-08,7.28352e-08
9.17e-08,7.30512e-08,7.27788e-08
9.18e-08,7.29964e-08,7.27264e-08
9.19e-08,7.2941e-08,7.26732e-08
9.2e-08,7.28847e-08,7.2619e-08
9.21e-08,7.28274e-08,7.25638e-08
9.22e-08,7.27718e-08,7.25074e-08
9.23e-08,7.27185e-08,7.24497e-08
9.24e-08,7.26648e-08,7.23917e-08
9.25e-08,7.26104e-08,7.23397e-08
9.26e-08,7.25554e-08,7.22869e-08
9.27e-08,7.24995e-08,7.22333e-08
9.28e-08,7.24427e-08,7.21786e-08
9.29e-08,7.23861e-08,7.21227e-08
9.3e-08,7.23332e-08,7.20656e-08
9.31e-08,7.22798e-08,7.20069e-08
9.32e-08,7.22258e-08,7.19544e-08
9.33e-08,7.21712e-08,7.1902e-08
9.34e-08,7.21158e-08,7.18488e-08
9.35e-08,7.20595e-08,7.17946e-08
9.36e-08,7.20021e-08,7.17393e-08
9.37e-08,7.19492e-08,7.16828e-08
9.38e-08,7.18961e-08,7.16249e-08
9.39e-08,7.18425e-08,7.15703e-08
9.4e-08,7.17883e-08,7.15184e-08
9.41e-08,7.17334e-08,7.14656e-08
9.42e-08,7.16776e-08,7.1412e-08
9.43e-08,7.16209e-08,7.13573e-08
9.44e-08,7.15665e-08,7.13014e-08
9.45e-08,7.15138e-08,7.12442e-08
9.46e-08,7.14606e-08,7.11875e-08
9.47e-08,7.14068e-08,7.1136e-08
9.48e-08,7.13524e-08,7.10838e-08
9.49e-08,7.12971e-08,7.10306e-08
9.5e-08,7.12409e-08,7.09765e-08
9.51e-08,7.11851e-08,7.09213e-08
9.52e-08,7.11327e-08,7.08648e-08
9.53e-08,7.108e-08,7.08068e-08
9.54e-08,7.10266e-08,7.07548e-08
9.55e-08,7.09726e-08,7.07031e-08
9.56e-08,7.09179e-08,7.06505e-08
9.57e-08,7.08623e-08,7.0597e-08
9.58e-08,7.08057e-08,7.05424e-08
9.59e-08,7.0753e-08,7.04866e-08
9.6e-08,7.07006e-08,7.04295e-08
9.61e-08,7.06477e-08,7.03749e-08
9.62e-08,7.05942e-08,7.03237e-08
9.63e-08,7.05399e-08,7.02716e-08
9.64e-08,7.04849e-08,7.02187e-08
9.65e-08,7.04289e-08,7.01648e-08
9.66e-08,7.03744e-08,7.01097e-08
9.67e-08,7.03224e-08,7.00533e-08
9.68e-08,7.02699e-08,6.99961e-08
9.69e-08,7.02169e-08,6.99454e-08
9.7e-08,7.01632e-08,6.98939e-08
9.71e-08,7.01087e-08,6.98415e-08
9.72e-08,7.00534e-08,6.97883e-08
9.73e-08,6.99971e-08,6.97339e-08
9.74e-08,6.99455e-08,6.96783e-08
9.75e-08,6.98934e-08,6.96214e-08
9.76e-08,6.98409e-08,6.95682e-08
9.77e-08,6.97877e-08,6.95172e-08
9.78e-08,6.97338e-08,6.94655e-08
9.79e-08,6.96791e-08,6.94129e-08
9.8e-08,6.96234e-08,6.93592e-08
9.81e-08,6.95698e-08,6.93045e-08
9.82e-08,6.95181e-08,6.92484e-08
9.83e-08,6.9466e-08,6.91922e-08
9.84e-08,6.94133e-08,6.91417e-08
9.85e-08,6.936e-08,6.90906e-08
9.86e-08,6.93059e-08,6.90386e-08
9.87e-08,6.92509e-08,6.89857e-08
9.88e-08,6.91952e-08,6.89317e-08
9.89e-08,6.9144e-08,6.88764e-08
9.9e-08,6.90923e-08,6.88199e-08
9.91e-08,6.90401e-08,6.87673e-08
9.92e-08,6.89873e-08,6.87167e-08
9.93e-08,6.89338e-08,6.86653e-08
9.94e-08,6.88795e-08,6.86131e-08
9.95e-08,6.88243e-08,6.85599e-08
9.96e-08,6.87709e-08,6.85055e-08
9.97e-08,6.87197e-08,6.84499e-08
9.98e-08,6.8668e-08,6.83939e-08
9.99e-08,6.86157e-08,6.83438e-08
1e-07,6.85628e-08,6.82931e-08
