Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
3.7e-08,1.10704e-07,1.09756e-07
3.71e-08,1.10619e-07,1.09669e-07
3.72e-08,1.10535e-07,1.09582e-07
3.73e-08,1.1045e-07,1.09502e-07
3.74e-08,1.10364e-07,1.09421e-07
3.75e-08,1.1028e-07,1.09337e-07
3.76e-08,1.10196e-07,1.0925e-07
3.77e-08,1.10112e-07,1.09165e-07
3.78e-08,1.10027e-07,1.09085e-07
3.79e-08,1.09942e-07,1.09003e-07
3.8e-08,1.09859e-07,1.08919e-07
3.81e-08,1.09775e-07,1.08832e-07
3.82e-08,1.09691e-07,1.0875e-07
3.83e-08,1.09607e-07,1.0867e-07
3.84e-08,1.09523e-07,1.08588e-07
3.85e-08,1.0944e-07,1.08504e-07
3.86e-08,1.09357e-07,1.08416e-07
3.87e-08,1.09273e-07,1.08336e-07
3.88e-08,1.09189e-07,1.08256e-07
3.89e-08,1.09106e-07,1.08175e-07
3.9e-08,1.09023e-07,1.0809e-07
3.91e-08,1.08941e-07,1.08003e-07
3.92e-08,1.08857e-07,1.07924e-07
3.93e-08,1.08774e-07,1.07845e-07
3.94e-08,1.08691e-07,1.07763e-07
3.95e-08,1.08609e-07,1.07679e-07
3.96e-08,1.08527e-07,1.07593e-07
3.97e-08,1.08444e-07,1.07515e-07
3.98e-08,1.08361e-07,1.07436e-07
3.99e-08,1.08279e-07,1.07354e-07
4e-08,1.08198e-07,1.0727e-07
4.01e-08,1.08116e-07,1.07185e-07
4.02e-08,1.08033e-07,1.07107e-07
4.03e-08,1.07951e-07,1.07028e-07
4.04e-08,1.07869e-07,1.06947e-07
4.05e-08,1.07788e-07,1.06863e-07
4.06e-08,1.07707e-07,1.06779e-07
4.07e-08,1.07624e-07,1.06702e-07
4.08e-08,1.07543e-07,1.06623e-07
4.09e-08,1.07462e-07,1.06542e-07
4.1e-08,1.07381e-07,1.06458e-07
4.11e-08,1.073e-07,1.06375e-07
4.12e-08,1.07218e-07,1.06298e-07
4.13e-08,1.07137e-07,1.0622e-07
4.14e-08,1.07056e-07,1.06139e-07
4.15e-08,1.06976e-07,1.06055e-07
4.16e-08,1.06895e-07,1.05973e-07
4.17e-08,1.06814e-07,1.05897e-07
4.18e-08,1.06733e-07,1.05819e-07
4.19e-08,1.06653e-07,1.05738e-07
4.2e-08,1.06573e-07,1.05655e-07
4.21e-08,1.06493e-07,1.05573e-07
4.22e-08,1.06412e-07,1.05497e-07
4.23e-08,1.06332e-07,1.05419e-07
4.24e-08,1.06252e-07,1.05339e-07
4.25e-08,1.06173e-07,1.05256e-07
4.26e-08,1.06093e-07,1.05175e-07
4.27e-08,1.06012e-07,1.05099e-07
4.28e-08,1.05933e-07,1.05022e-07
4.29e-08,1.05853e-07,1.04942e-07
4.3e-08,1.05774e-07,1.0486e-07
4.31e-08,1.05695e-07,1.04778e-07
4.32e-08,1.05615e-07,1.04703e-07
4.33e-08,1.05535e-07,1.04626e-07
4.34e-08,1.05457e-07,1.04547e-07
4.35e-08,1.05378e-07,1.04466e-07
4.36e-08,1.05299e-07,1.04384e-07
4.37e-08,1.05219e-07,1.04309e-07
4.38e-08,1.0514e-07,1.04233e-07
4.39e-08,1.05062e-07,1.04154e-07
4.4e-08,1.04984e-07,1.04073e-07
4.41e-08,1.04905e-07,1.03991e-07
4.42e-08,1.04826e-07,1.03917e-07
4.43e-08,1.04747e-07,1.03841e-07
4.44e-08,1.04669e-07,1.03763e-07
4.45e-08,1.04591e-07,1.03683e-07
4.46e-08,1.04513e-07,1.036e-07
4.47e-08,1.04435e-07,1.03526e-07
4.48e-08,1.04356e-07,1.03451e-07
4.49e-08,1.04278e-07,1.03374e-07
4.5e-08,1.04201e-07,1.03294e-07
4.51e-08,1.04124e-07,1.03212e-07
4.52e-08,1.04045e-07,1.03137e-07
4.53e-08,1.03967e-07,1.03063e-07
4.54e-08,1.0389e-07,1.02987e-07
4.55e-08,1.03813e-07,1.02908e-07
4.56e-08,1.03736e-07,1.02826e-07
4.57e-08,1.03658e-07,1.0275e-07
4.58e-08,1.0358e-07,1.02677e-07
4.59e-08,1.03503e-07,1.02601e-07
4.6e-08,1.03426e-07,1.02523e-07
4.61e-08,1.0335e-07,1.02442e-07
4.62e-08,1.03272e-07,1.02365e-07
4.63e-08,1.03195e-07,1.02292e-07
4.64e-08,1.03118e-07,1.02217e-07
4.65e-08,1.03042e-07,1.0214e-07
4.66e-08,1.02965e-07,1.0206e-07
4.67e-08,1.02889e-07,1.01981e-07
4.68e-08,1.02811e-07,1.01909e-07
4.69e-08,1.02735e-07,1.01835e-07
4.7e-08,1.02659e-07,1.01758e-07
4.71e-08,1.02583e-07,1.0168e-07
4.72e-08,1.02507e-07,1.01599e-07
4.73e-08,1.0243e-07,1.01527e-07
4.74e-08,1.02353e-07,1.01454e-07
4.75e-08,1.02278e-07,1.01378e-07
4.76e-08,1.02202e-07,1.01301e-07
4.77e-08,1.02127e-07,1.01221e-07
4.78e-08,1.0205e-07,1.01147e-07
4.79e-08,1.01974e-07,1.01074e-07
4.8e-08,1.01898e-07,1.01e-07
4.81e-08,1.01823e-07,1.00923e-07
4.82e-08,1.01748e-07,1.00844e-07
4.83e-08,1.01672e-07,1.00768e-07
4.84e-08,1.01595e-07,1.00696e-07
4.85e-08,1.0152e-07,1.00622e-07
4.86e-08,1.01445e-07,1.00547e-07
