time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
1.03000059305e-08,-1e+300,7.424086515129999e-25,2.73849599285e-26,(3.85704779447e-12 4.17502921053e-28 1.86846594099e-13)
1.04000059305e-08,-1e+300,7.42263916073e-25,2.73611590731e-26,(3.85941229461e-12 3.23156409214e-28 1.86982562866e-13)
1.05000059305e-08,-1e+300,7.42982783348e-25,2.73735147785e-26,(3.86551531507e-12 3.33084733534e-28 1.86239138838e-13)
1.06000059305e-08,-1e+300,7.439042943039999e-25,2.7387012204800003e-26,(3.87145912606e-12 2.92853443666e-28 1.8523907622e-13)
1.07000059305e-08,-1e+300,7.44783451911e-25,2.73970527216e-26,(3.87696610283e-12 2.48567473912e-28 1.84284768937e-13)
1.08000059305e-08,-1e+300,7.455280497329999e-25,2.74016989837e-26,(3.88195558024e-12 2.17934144662e-28 1.83291387938e-13)
1.09000059305e-08,-1e+300,7.46134953718e-25,2.74013383126e-26,(3.8864407527e-12 1.72654905713e-28 1.82273526837e-13)
1.10000059305e-08,-1e+300,7.46596492823e-25,2.73957882326e-26,(3.89038815797e-12 1.02900553063e-28 1.81313034338e-13)
1.11000059305e-08,-1e+300,7.469254022509999e-25,2.73863141409e-26,(3.89379013128e-12 6.59578174069e-29 1.80275651522e-13)
1.12000059305e-08,-1e+300,7.47114089104e-25,2.73715862178e-26,(3.89670184725e-12 -7.57584548181e-30 1.79348330293e-13)
1.13000059305e-08,-1e+300,7.48073804404e-25,2.73888676676e-26,(3.90347899997e-12 -7.66677136842e-29 1.77331188339e-13)
1.14000059305e-08,-1e+300,7.494198784369999e-25,2.7413003169200003e-26,(3.91003738883e-12 -1.12497144675e-28 1.75001893886e-13)
1.15000059305e-08,-1e+300,7.50731452381e-25,2.74320751523e-26,(3.91608413769e-12 -1.57377697161e-28 1.72425094661e-13)
1.16000059305e-08,-1e+300,7.51888318612e-25,2.7444691928800003e-26,(3.92158567945e-12 -1.98038688356e-28 1.69732635617e-13)
1.17000059305e-08,-1e+300,7.52892279995e-25,2.74516454122e-26,(3.92652682227e-12 -2.41490713138e-28 1.67061422024e-13)
1.18000059305e-08,-1e+300,7.53733812521e-25,2.74526480163e-26,(3.93096949631e-12 -2.61402799662e-28 1.64337804814e-13)
1.19000059305e-08,-1e+300,7.544252600289999e-25,2.74485294082e-26,(3.93492353087e-12 -2.9298378786e-28 1.61720806416e-13)
1.20000059305e-08,-1e+300,7.5496096363e-25,2.74383587807e-26,(3.93817401637e-12 -3.34933317529e-28 1.58665812946e-13)
1.21000059305e-08,-1e+300,7.561145387509999e-25,2.7457255694e-26,(3.94524136508e-12 -3.74291226054e-28 1.55374459556e-13)
1.22000059305e-08,-1e+300,7.57731130155e-25,2.74865163937e-26,(3.95212181536e-12 -3.74347537241e-28 1.51415572103e-13)
1.23000059305e-08,-1e+300,7.593738724200001e-25,2.7512702050400003e-26,(3.95855369265e-12 -4.25548628987e-28 1.47375493096e-13)
1.24000059305e-08,-1e+300,7.609053533979999e-25,2.753303064e-26,(3.96443193473e-12 -4.13731952646e-28 1.43179115844e-13)
1.25000059305e-08,-1e+300,7.6224470037199995e-25,2.7545814749700003e-26,(3.9697121935e-12 -4.17305119194e-28 1.38808061075e-13)
1.26000059305e-08,-1e+300,7.63397249185e-25,2.75521545561e-26,(3.97439975079e-12 -4.17187426382e-28 1.34462022352e-13)
1.27000059305e-08,-1e+300,7.643819225189999e-25,2.7552598829500004e-26,(3.97853537436e-12 -4.08320593559e-28 1.3008586024e-13)
1.28000059305e-08,-1e+300,7.65192198436e-25,2.75471219655e-26,(3.98209464665e-12 -3.80512285164e-28 1.25828979783e-13)
1.29000059305e-08,-1e+300,7.6642917472e-25,2.7563409720700003e-26,(3.98848756272e-12 -3.57743519109e-28 1.2122626922e-13)
1.30000059305e-08,-1e+300,7.67882712821e-25,2.75846366467e-26,(3.99535847343e-12 -3.47420651678e-28 1.16798044954e-13)
1.31000059305e-08,-1e+300,7.69388605298e-25,2.7607005343800004e-26,(4.00167961595e-12 -3.03157169739e-28 1.12530020507e-13)
1.32000059305e-08,-1e+300,7.708655377089999e-25,2.76276694254e-26,(4.00742756103e-12 -2.86560941038e-28 1.08465627252e-13)
1.33000059305e-08,-1e+300,7.72168441432e-25,2.76413589599e-26,(4.01256642328e-12 -2.49584528982e-28 1.0437924131e-13)
1.34000059305e-08,-1e+300,7.7328073911599995e-25,2.76479844513e-26,(4.0171072278e-12 -2.44510090398e-28 1.00041364059e-13)
1.35000059305e-08,-1e+300,7.74201539957e-25,2.76480833917e-26,(4.02105993428e-12 -1.94028678559e-28 9.56065645632e-14)
1.36000059304e-08,-1e+300,7.74939619165e-25,2.76421381679e-26,(4.02444129268e-12 -1.85536782846e-28 9.12179746582e-14)
1.37000059304e-08,-1e+300,7.7581236142799995e-25,2.7645758074100004e-26,(4.02917227037e-12 -1.72471874619e-28 8.69259722548e-14)
1.38000059304e-08,-1e+300,7.77082069068e-25,2.76642259271e-26,(4.03565669226e-12 -1.54555566001e-28 8.28038983792e-14)
1.39000059304e-08,-1e+300,7.78314820345e-25,2.76791859192e-26,(4.04170219766e-12 -1.32560574857e-28 7.88468414666e-14)
1.40000059304e-08,-1e+300,7.79413413588e-25,2.76890732926e-26,(4.04723621188e-12 -9.95494398284e-29 7.52444781306e-14)
1.41000059304e-08,-1e+300,7.805188197229999e-25,2.76998650499e-26,(4.0521212097e-12 -9.46895183981e-29 7.17148603068e-14)
1.42000059304e-08,-1e+300,7.81497324432e-25,2.77058214525e-26,(4.05654368697e-12 -8.58603546985e-29 6.8192809024e-14)
1.43000059304e-08,-1e+300,7.82280896919e-25,2.7705072619200004e-26,(4.06034520699e-12 -5.55135032868e-29 6.45275409385e-14)
1.44000059304e-08,-1e+300,7.82883268632e-25,2.76984473681e-26,(4.06359089853e-12 -6.41843056902e-29 6.09827746211e-14)
1.45000059304e-08,-1e+300,7.83311729737e-25,2.76862812498e-26,(4.06629293019e-12 -5.20292506868e-29 5.75344677161e-14)
1.46000059304e-08,-1e+300,7.842439180479999e-25,2.76988674848e-26,(4.07227019936e-12 -5.36356274242e-29 5.39244142599e-14)
1.47000059304e-08,-1e+300,7.85260576158e-25,2.77110576104e-26,(4.07805844659e-12 -8.72013065848e-30 5.06980490563e-14)
1.48000059304e-08,-1e+300,7.861863638349999e-25,2.77190746803e-26,(4.083393704e-12 1.82179797835e-29 4.77380570408e-14)
1.49000059304e-08,-1e+300,7.869672480329999e-25,2.7721785282600003e-26,(4.08823849424e-12 6.61431139615e-29 4.47766441175e-14)
1.50000059304e-08,-1e+300,7.87600144481e-25,2.77194485845e-26,(4.09259953232e-12 6.40639750808e-29 4.20232774775e-14)
1.51000059304e-08,-1e+300,7.8824919596799995e-25,2.7718651497200004e-26,(4.09638269413e-12 1.04221348221e-28 3.93966589149e-14)
1.52000059304e-08,-1e+300,7.88723578554e-25,2.77119419099e-26,(4.09963324435e-12 1.2384287317e-28 3.67992842372e-14)
1.53000059304e-08,-1e+300,7.890279894889999e-25,2.7699713232400004e-26,(4.10235740251e-12 1.69896885802e-28 3.43134592642e-14)
1.54000059304e-08,-1e+300,7.8930722044000005e-25,2.7689459846500004e-26,(4.1055367717e-12 1.99699208028e-28 3.17548846566e-14)
1.55000059304e-08,-1e+300,7.90083895317e-25,2.76994145254e-26,(4.11127757973e-12 2.49284050951e-28 2.91349967486e-14)
1.56000059304e-08,-1e+300,7.90856384521e-25,2.77063138455e-26,(4.11656312969e-12 2.63614498816e-28 2.66930707572e-14)
1.57000059304e-08,-1e+300,7.9151761457e-25,2.77087319818e-26,(4.12139705897e-12 3.01521905625e-28 2.44785699303e-14)
1.58000059304e-08,-1e+300,7.92053942491e-25,2.77067606236e-26,(4.12579074748e-12 2.71038397034e-28 2.2426059514e-14)
1.59000059304e-08,-1e+300,7.924427220800001e-25,2.76998822019e-26,(4.12971486711e-12 3.36654490986e-28 2.06021263622e-14)
1.60000059304e-08,-1e+300,7.92693903189e-25,2.76882104932e-26,(4.13315257728e-12 3.3149852187e-28 1.88665357011e-14)
1.61000059304e-08,-1e+300,7.929292943789999e-25,2.7677683858700004e-26,(4.13598973669e-12 3.70275634883e-28 1.73124719198e-14)
1.62000059304e-08,-1e+300,7.93013001448e-25,2.76612655986e-26,(4.13835966392e-12 3.84094036776e-28 1.58082471383e-14)
1.63000059304e-08,-1e+300,7.93223304992e-25,2.76529901276e-26,(4.14206417399e-12 4.15175949752e-28 1.41698562032e-14)
1.64000059304e-08,-1e+300,7.93823562369e-25,2.76591605651e-26,(4.14738841719e-12 4.32538423328e-28 1.26821921761e-14)
1.65000059304e-08,-1e+300,7.94402122421e-25,2.76621077818e-26,(4.15231768223e-12 4.3605686112e-28 1.1396381453e-14)
1.66000059304e-08,-1e+300,7.9487465644399995e-25,2.7660820737200004e-26,(4.15676411882e-12 4.11784043534e-28 1.03184152515e-14)
1.67000059304e-08,-1e+300,7.952500011079999e-25,2.76559798948e-26,(4.16092227158e-12 4.4103196252e-28 9.25115625391e-15)
1.68000059304e-08,-1e+300,7.954838710119999e-25,2.7646191639100004e-26,(4.16456495363e-12 4.02696167545e-28 8.12998524193e-15)
1.69000059304e-08,-1e+300,7.955797372719999e-25,2.7631835903900004e-26,(4.16775521043e-12 4.17126928064e-28 7.10706301466e-15)
1.70000059304e-08,-1e+300,7.95565776602e-25,2.76133779703e-26,(4.17048376027e-12 4.01620865477e-28 6.13438057723e-15)
1.71000059304e-08,-1e+300,7.9550089694000005e-25,2.75945289874e-26,(4.17263935388e-12 3.97468584253e-28 5.30353763399e-15)
1.72000059304e-08,-1e+300,7.956213821109999e-25,2.75860177844e-26,(4.17633009591e-12 4.2231683392e-28 4.34769020467e-15)
1.73000059304e-08,-1e+300,7.96103393692e-25,2.75898622161e-26,(4.18144230392e-12 3.92273419492e-28 3.47802404114e-15)
1.74000059304e-08,-1e+300,7.96572942314e-25,2.75907723768e-26,(4.18616616047e-12 3.9693242863e-28 2.57974112593e-15)
1.75000059304e-08,-1e+300,7.9696462714e-25,2.75882293654e-26,(4.19052076925e-12 3.78580233205e-28 1.75709824419e-15)
1.76000059304e-08,-1e+300,7.97238587993e-25,2.7581534273e-26,(4.1944471363e-12 3.85430174837e-28 8.5168811241e-16)
1.77000059304e-08,-1e+300,7.97383855999e-25,2.7570549725800004e-26,(4.19793303793e-12 4.08554982438e-28 4.47859789112e-17)
1.78000059304e-08,-1e+300,7.9739808329099995e-25,2.75552898085e-26,(4.20097777005e-12 3.77994793242e-28 -6.53823174135e-16)
1.79000059304e-08,-1e+300,7.97262530711e-25,2.75349381909e-26,(4.20349878277e-12 3.68876176795e-28 -1.29607164482e-15)
1.80000059304e-08,-1e+300,7.97016884653e-25,2.75106864553e-26,(4.20557658724e-12 3.51158590999e-28 -1.87838235637e-15)
1.81000059304e-08,-1e+300,7.970336256749999e-25,2.75000540525e-26,(4.20898842425e-12 3.37853931708e-28 -2.41485763264e-15)
