time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ,Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
7.40000210118e-09,-1e+300,1.74374490281e-23,3.25576696085e-25,(1.93906115848e-11 3.5439288898e-28 -4.03662458959e-13),7.40000210118e-09,0.0,0.0,-1.08971329644e-07,2.30760646171e-11,6.27975494732e-28,0.0,1.83235743894e-11,5.93774238003e-26,1.77764580184e-11,7.4e-09,1.44119e-07,1.43078e-07
7.50000192272e-09,-1e+300,1.73952993202e-23,3.2606666184000003e-25,(1.94130761561e-11 3.99620525783e-28 -4.00985866433e-13),7.50000192272e-09,0.0,0.0,-1.09758207553e-07,2.30815411985e-11,8.13074974262e-28,0.0,1.83239926136e-11,4.88045578196e-26,1.7764891836e-11,7.5e-09,1.43948e-07,1.42908e-07
7.60000561585e-09,-1e+300,1.73333529359e-23,3.26029305156e-25,(1.9406567081e-11 4.53335548993e-28 -3.97944902514e-13),7.60000561585e-09,0.0,0.0,-1.11144853773e-07,2.30461908762e-11,9.29085977551e-28,0.0,1.83244131211e-11,4.02930755831e-26,1.77546263835e-11,7.60001e-09,1.43779e-07,1.42736e-07
7.70000143151e-09,-1e+300,1.73027515396e-23,3.26801609394e-25,(1.94417696455e-11 2.13121978144e-28 -3.95961754975e-13),7.70000143151e-09,0.0,0.0,-1.117401877e-07,2.30693597215e-11,7.284494235870001e-28,0.0,1.83248390877e-11,3.39602171091e-26,1.77437743311e-11,7.7e-09,1.43611e-07,1.42571e-07
7.80000267111e-09,-1e+300,1.72438379429e-23,3.26827962402e-25,(1.94386069056e-11 -1.19694159313e-28 -3.93497524903e-13),7.80000267111e-09,0.0,0.0,-1.12993815199e-07,2.30411596081e-11,4.814748598020001e-28,0.0,1.83252609168e-11,3.01365873804e-26,1.77332056705e-11,7.8e-09,1.43443e-07,1.42397e-07
7.9000029847e-09,-1e+300,1.72059942396e-23,3.27353486956e-25,(1.9464603105e-11 -1.9168672292e-28 -3.91369329267e-13),7.9000029847e-09,0.0,0.0,-1.13965962907e-07,2.30496114786e-11,3.1638966761400003e-28,0.0,1.83256889195e-11,2.92467997522e-26,1.77233840042e-11,7.9e-09,1.43276e-07,1.42236e-07
7.99999824813e-09,-1e+300,1.7156692319e-23,3.27802869984e-25,(1.94730378456e-11 -1.57233780565e-28 -3.8843084362e-13),7.99999824813e-09,0.0,0.0,-1.14246909753e-07,2.30449302858e-11,2.0438202016700003e-28,0.0,1.83261154519e-11,3.15248946986e-26,1.77127588968e-11,8e-09,1.4311e-07,1.42068e-07
8.10000225902e-09,-1e+300,1.71045775628e-23,3.27884036532e-25,(1.94791445522e-11 -5.96566682505e-29 -3.86026758924e-13),8.10000225902e-09,0.0,0.0,-1.15728426121e-07,2.30252890465e-11,1.3613141666400002e-28,0.0,1.83265433393e-11,3.67855210536e-26,1.77035173709e-11,8.1e-09,1.42945e-07,1.41903e-07
8.20000304461e-09,-1e+300,1.7068881811300002e-23,3.2852241746e-25,(1.95028818606e-11 -6.24799688605e-29 -3.84000753226e-13),8.20000304461e-09,0.0,0.0,-1.16254321569e-07,2.30370393339e-11,5.84064023813e-29,0.0,1.83269735425e-11,4.38874674525e-26,1.76932545354e-11,8.2e-09,1.4278e-07,1.4174e-07
8.29999874587e-09,-1e+300,1.70059769081e-23,3.28527251754e-25,(1.9490682987e-11 -2.9405210475e-29 -3.80499500272e-13),8.29999874587e-09,0.0,0.0,-1.17094238734e-07,2.30026868274e-11,1.46825279865e-29,0.0,1.8327397838e-11,5.02809965327e-26,1.76838304256e-11,8.3e-09,1.42616e-07,1.41571e-07
8.40000271653e-09,-1e+300,1.69757333497e-23,3.29151628567e-25,(1.95246878742e-11 3.38298494034e-29 -3.79312498824e-13),8.40000271653e-09,0.0,0.0,-1.18036628325e-07,2.30229677947e-11,1.18905889387e-29,0.0,1.83278277669e-11,5.20799463632e-26,1.76744885766e-11,8.4e-09,1.42453e-07,1.41413e-07
8.49999742923e-09,-1e+300,1.69247488875e-23,3.29270400716e-25,(1.9528224502e-11 3.81522985995e-29 -3.76357646001e-13),8.49999742923e-09,0.0,0.0,-1.19113507377e-07,2.30052101437e-11,-1.59994552585e-29,0.0,1.83282524161e-11,4.48515527623e-26,1.7664790424e-11,8.5e-09,1.4229e-07,1.41247e-07
8.59999614336e-09,-1e+300,1.6877008601400002e-23,3.29722826506e-25,(1.95371770772e-11 3.76634003373e-29 -3.74464683618e-13),8.59999614336e-09,0.0,0.0,-1.1937832464e-07,2.30031764726e-11,-1.64504514265e-29,0.0,1.83286764708e-11,2.52464651267e-26,1.76562746743e-11,8.6e-09,1.42129e-07,1.41088e-07
8.69999780526e-09,-1e+300,1.68403890049e-23,3.3002922554e-25,(1.95572983476e-11 1.20908198976e-28 -3.72545251173e-13),8.69999780526e-09,0.0,0.0,-1.20805988152e-07,2.30024876122e-11,1.01675514342e-29,0.0,1.83291034945e-11,-7.52290012097e-27,1.76467395741e-11,8.7e-09,1.41968e-07,1.40928e-07
8.80000491702e-09,-1e+300,1.67777564959e-23,3.29970320589e-25,(1.95437621871e-11 1.91539656675e-28 -3.68483060428e-13),8.80000491702e-09,0.0,0.0,-1.21321824365e-07,2.29672721889e-11,2.66588821575e-29,0.0,1.83295211451e-11,-5.1024917060500005e-26,1.76382108807e-11,8.8e-09,1.41808e-07,1.40763e-07
8.89999706866e-09,-1e+300,1.67499738856e-23,3.30701379121e-25,(1.95772152524e-11 1.48303070995e-28 -3.68196612108e-13),8.89999706866e-09,0.0,0.0,-1.22233480663e-07,2.29921852247e-11,7.41085480715e-29,0.0,1.83299442588e-11,-1.0040883622e-25,1.76294515033e-11,8.9e-09,1.41648e-07,1.40608e-07
9.00000133121e-09,-1e+300,1.6699497745800002e-23,3.30741600215e-25,(1.95786475041e-11 2.18501384581e-28 -3.64962079533e-13),9.00000133121e-09,0.0,0.0,-1.23518378064e-07,2.29712558561e-11,1.52103902589e-28,0.0,1.83303588026e-11,-1.4972031399e-25,1.76205270406e-11,9e-09,1.41489e-07,1.40446e-07
9.0999959441e-09,-1e+300,1.66541374557e-23,3.30966608832e-25,(1.95901149904e-11 1.82749387476e-28 -3.63544955286e-13),9.0999959441e-09,0.0,0.0,-1.24558099221e-07,2.29653220812e-11,2.4661528131000003e-28,0.0,1.83307707057e-11,-1.9315643102e-25,1.76126583408e-11,9.1e-09,1.41331e-07,1.4029e-07
9.19999424993e-09,-1e+300,1.6617905564700001e-23,3.31523140213e-25,(1.96057374755e-11 2.86740769236e-28 -3.61823898498e-13),9.19999424993e-09,0.0,0.0,-1.24937361148e-07,2.29712318346e-11,3.7809157701699995e-28,0.0,1.83311864368e-11,-2.26020866975e-25,1.76038263892e-11,9.19999e-09,1.41173e-07,1.40133e-07
9.2999958317e-09,-1e+300,1.65575565798e-23,3.3134821328000003e-25,(1.95919821858e-11 4.28187379131e-28 -3.57495262922e-13),9.2999958317e-09,0.0,0.0,-1.26171749086e-07,2.2933143325e-11,5.18669804881e-28,0.0,1.83315887561e-11,-2.45077620128e-25,1.75959182669e-11,9.3e-09,1.41016e-07,1.39972e-07
9.40000085984e-09,-1e+300,1.6528465888100002e-23,3.32065571088e-25,(1.96236047809e-11 4.62382651349e-28 -3.57495209032e-13),9.40000085984e-09,0.0,0.0,-1.26637289821e-07,2.29585573991e-11,6.4012564151200005e-28,0.0,1.83319958291e-11,-2.48539447603e-25,1.75878573532e-11,9.4e-09,1.40861e-07,1.3982e-07
9.50000633058e-09,-1e+300,1.64815617256e-23,3.3220593159e-25,(1.96256548344e-11 5.92257574451e-28 -3.54292287452e-13),9.50000633058e-09,0.0,0.0,-1.27605974467e-07,2.29418166875e-11,7.56760372673e-28,0.0,1.83323946185e-11,-2.36223852234e-25,1.75795383605e-11,9.50001e-09,1.40704e-07,1.39662e-07
9.59999585367e-09,-1e+300,1.6432807659600002e-23,3.32375385899e-25,(1.96316315594e-11 7.13090415442e-28 -3.52623892988e-13),9.59999585367e-09,0.0,0.0,-1.28441594762e-07,2.29321698836e-11,8.477483548620001e-28,0.0,1.83327858462e-11,-2.09616778815e-25,1.75722606667e-11,9.6e-09,1.4055e-07,1.39508e-07
9.70000491277e-09,-1e+300,1.6400940227300004e-23,3.32772270173e-25,(1.96506554211e-11 7.44045397584e-28 -3.51726370021e-13),9.70000491277e-09,0.0,0.0,-1.29409766158e-07,2.2937072074e-11,9.0208804175e-28,0.0,1.8333184758e-11,-1.71796284367e-25,1.7564096012e-11,9.70001e-09,1.40395e-07,1.39355e-07
9.80000602684e-09,-1e+300,1.63449962675e-23,3.32703184709e-25,(1.96393743301e-11 9.04012089676e-28 -3.47053224498e-13),9.80000602684e-09,0.0,0.0,-1.30425055649e-07,2.29054191004e-11,9.29079360807e-28,0.0,1.83335648611e-11,-1.27033210943e-25,1.75565845683e-11,9.80001e-09,1.40242e-07,1.39195e-07
9.8999988924e-09,-1e+300,1.6311985964100002e-23,3.33119362066e-25,(1.96652148218e-11 8.55526431981e-28 -3.47017558331e-13),9.8999988924e-09,0.0,0.0,-1.31433522962e-07,2.29188923848e-11,9.28770526627e-28,0.0,1.83339471756e-11,-7.98537670035e-26,1.75493162787e-11,9.9e-09,1.40089e-07,1.39048e-07
1.0000000828e-08,-1e+300,1.6271248782500002e-23,3.33489498673e-25,(1.96699274957e-11 9.56364249314e-28 -3.44519458775e-13),1.0000000828e-08,0.0,0.0,-1.31848359643e-07,2.29123300472e-11,9.07603595178e-28,0.0,1.83343266275e-11,-3.4016945505e-26,1.75414950483e-11,1e-08,1.39936e-07,1.38895e-07
1.00999980156e-08,-1e+300,1.62164534839e-23,3.33512393663e-25,(1.96662192193e-11 1.00264707461e-27 -3.41748513026e-13),1.00999980156e-08,0.0,0.0,-1.32638795308e-07,2.28924361963e-11,8.59311825804e-28,0.0,1.83346907484e-11,7.913519900910001e-27,1.75347239954e-11,1.01e-08,1.39784e-07,1.38741e-07
1.01999959927e-08,-1e+300,1.61890835233e-23,3.33997266966e-25,(1.96896248083e-11 1.03394686175e-27 -3.41787457883e-13),1.01999959927e-08,0.0,0.0,-1.33505734294e-07,2.29045615213e-11,8.10492093589e-28,0.0,1.83350672261e-11,4.46465390154e-26,1.75272619731e-11,1.02e-08,1.39633e-07,1.38593e-07
1.02999992945e-08,-1e+300,1.61400455551e-23,3.34135538242e-25,(1.96835289011e-11 1.11814615258e-27 -3.3744057096e-13),1.02999992945e-08,0.0,0.0,-1.34082734105e-07,2.28844979028e-11,7.60342507036e-28,0.0,1.83354207079e-11,7.59965800811e-26,1.75200243088e-11,1.03e-08,1.39482e-07,1.38438e-07
1.03999977663e-08,-1e+300,1.6098722848000002e-23,3.3418152419199998e-25,(1.96980232819e-11 1.08590122396e-27 -3.36788585179e-13),1.03999977663e-08,0.0,0.0,-1.35544663467e-07,2.28800858687e-11,6.624564434470001e-28,0.0,1.83357712428e-11,1.02550844086e-25,1.75134966273e-11,1.04e-08,1.39333e-07,1.38291e-07
1.04999958375e-08,-1e+300,1.60657353998e-23,3.34608306187e-25,(1.97100208654e-11 1.06030547919e-27 -3.3581594248e-13),1.04999958375e-08,0.0,0.0,-1.36228493375e-07,2.28817287916e-11,5.9635765303e-28,0.0,1.83361288919e-11,1.25565427967e-25,1.75061740353e-11,1.05e-08,1.39183e-07,1.38143e-07
1.05999995044e-08,-1e+300,1.60100863902e-23,3.34674442029e-25,(1.9693971164e-11 9.64983224116e-28 -3.30454737323e-13),1.05999995044e-08,0.0,0.0,-1.36702043156e-07,2.28523187459e-11,5.518369390460001e-28,0.0,1.83364634062e-11,1.46742361149e-25,1.74996382743e-11,1.06e-08,1.39034e-07,1.37988e-07
1.06999965903e-08,-1e+300,1.59803895164e-23,3.3508395677000003e-25,(1.972172952e-11 1.14914117036e-27 -3.31479824309e-13),1.06999965903e-08,0.0,0.0,-1.37425090443e-07,2.28695584029e-11,7.701817363630001e-28,0.0,1.83368020391e-11,1.6780413860299998e-25,1.74930218706e-11,1.07e-08,1.38886e-07,1.37845e-07
1.07999978424e-08,-1e+300,1.5941678279600002e-23,3.35182582761e-25,(1.97258710187e-11 1.32462745971e-27 -3.29173935512e-13),1.07999978424e-08,0.0,0.0,-1.38491778274e-07,2.28563186425e-11,9.82012306082e-28,0.0,1.83371356749e-11,1.9019169032e-25,1.7486052326e-11,1.08e-08,1.38737e-07,1.37696e-07
1.08999950674e-08,-1e+300,1.58896313694e-23,3.35129760325e-25,(1.97224227015e-11 1.4882961746e-27 -3.26077076708e-13),1.08999950674e-08,0.0,0.0,-1.39599131287e-07,2.28362923778e-11,1.24151424376e-27,0.0,1.83374506594e-11,2.14460412402e-25,1.74800466015e-11,1.09e-08,1.3859e-07,1.37547e-07
1.09999938497e-08,-1e+300,1.58619590181e-23,3.3567962099499998e-25,(1.97430206625e-11 1.74153666438e-27 -3.26526103108e-13),1.09999938497e-08,0.0,0.0,-1.40106218243e-07,2.28497505199e-11,1.60880079092e-27,0.0,1.83377799194e-11,2.40050809897e-25,1.74733581038e-11,1.1e-08,1.38444e-07,1.37404e-07
1.10999953545e-08,-1e+300,1.5817381079800002e-23,3.35832995987e-25,(1.97375390453e-11 1.95996536023e-27 -3.22299571114e-13),1.10999953545e-08,0.0,0.0,-1.40657340599e-07,2.28319720373e-11,1.88521319199e-27,0.0,1.83380852343e-11,2.65455785223e-25,1.74668468179e-11,1.11e-08,1.38287e-07,1.37254e-07
1.1200000796e-08,-1e+300,1.57729284024e-23,3.35777583557e-25,(1.9747143843e-11 2.0098215134e-27 -3.2139614653e-13),1.1200000796e-08,0.0,0.0,-1.42047831296e-07,2.28236334337e-11,1.91607838449e-27,0.0,1.83383832028e-11,2.8867068252e-25,1.74610485424e-11,1.12e-08,1.38142e-07,1.3711e-07
1.12999958055e-08,-1e+300,1.57441988089e-23,3.36272250048e-25,(1.97601767268e-11 1.64370935462e-27 -3.20984169531e-13),1.12999958055e-08,0.0,0.0,-1.42470800011e-07,2.28289443363e-11,1.57753864673e-27,0.0,1.8338694374e-11,3.0792905768000003e-25,1.74544964402e-11,1.13e-08,1.37996e-07,1.36967e-07
1.14000000738e-08,-1e+300,1.56951925978e-23,3.36281124491e-25,(1.97485874244e-11 1.3117926525e-27 -3.1592027442e-13),1.14000000738e-08,0.0,0.0,-1.43274254048e-07,2.28021620638e-11,1.23838192869e-27,0.0,1.83389764249e-11,3.22162054474e-25,1.74484940577e-11,1.14e-08,1.38e-07,1.36816e-07
1.1499994775e-08,-1e+300,1.56595445396e-23,3.36541544818e-25,(1.97674071368e-11 8.16583109416e-28 -3.16233443383e-13),1.1499994775e-08,0.0,0.0,-1.44090945436e-07,2.28108804907e-11,6.18373287643e-28,0.0,1.8339258805e-11,3.31204462226e-25,1.74427266906e-11,1.15e-08,1.37785e-07,1.36677e-07
1.15999979984e-08,-1e+300,1.56271066496e-23,3.36754214285e-25,(1.97750546644e-11 3.3520807862e-28 -3.15263923311e-13),1.15999979984e-08,0.0,0.0,-1.45034595224e-07,2.28054332832e-11,1.97286009683e-29,0.0,1.83395468262e-11,3.35557165782e-25,1.7436418594e-11,1.16e-08,1.37574e-07,1.36534e-07
1.16999932824e-08,-1e+300,1.5574458529400002e-23,3.36828032654e-25,(1.97594148706e-11 -9.04725397408e-29 -3.09546660497e-13),1.16999932824e-08,0.0,0.0,-1.4532330205e-07,2.27789424502e-11,-5.64198530247e-28,0.0,1.83398082684e-11,3.36132122142e-25,1.7430937361e-11,1.17e-08,1.37431e-07,1.36385e-07
1.17999959209e-08,-1e+300,1.5546655397900002e-23,3.37118712159e-25,(1.97855222557e-11 -4.75203101707e-28 -3.11566801096e-13),1.17999959209e-08,0.0,0.0,-1.46450042567e-07,2.27934699482e-11,-1.03543085427e-27,0.0,1.83400770559e-11,3.34323534722e-25,1.74251188054e-11,1.18e-08,1.37289e-07,1.36248e-07
1.19000059871e-08,-1e+300,1.5510642628100002e-23,3.37338514595e-25,(1.97869160068e-11 -6.63782048368e-28 -3.0941968113e-13),1.19000059871e-08,0.0,0.0,-1.47222492737e-07,2.27839401363e-11,-1.30215134283e-27,0.0,1.83403399572e-11,3.31661662551e-25,1.74191109427e-11,1.19e-08,1.37146e-07,1.36105e-07
1.19999939258e-08,-1e+300,1.5461579727700002e-23,3.37165530861e-25,(1.97817667936e-11 -8.91764884778e-28 -3.05464823135e-13),1.19999939258e-08,0.0,0.0,-1.48364348735e-07,2.27606930562e-11,-1.46739833551e-27,0.0,1.8340580927e-11,3.29782046118e-25,1.7413980502e-11,1.2e-08,1.37005e-07,1.3596e-07
1.2099995422e-08,-1e+300,1.54344791151e-23,3.37644767147e-25,(1.98012777944e-11 -8.24942071244e-28 -3.06672128462e-13),1.2099995422e-08,0.0,0.0,-1.4884553053e-07,2.2774379674e-11,-1.38051960675e-27,0.0,1.83408369812e-11,3.30244795051e-25,1.74082022578e-11,1.21e-08,1.36865e-07,1.35824e-07
1.21999983391e-08,-1e+300,1.53961715662e-23,3.37688608604e-25,(1.97989665087e-11 -7.14347276683e-28 -3.03635073306e-13),1.21999983391e-08,0.0,0.0,-1.49812475783e-07,2.27575744656e-11,-1.29083680271e-27,0.0,1.83410745431e-11,3.34069219422e-25,1.74025180632e-11,1.22e-08,1.36723e-07,1.35681e-07
1.23000031829e-08,-1e+300,1.5349431152100002e-23,3.37890117537e-25,(1.97980045198e-11 -5.10386562192e-28 -3.00936542559e-13),1.23000031829e-08,0.0,0.0,-1.49999015246e-07,2.27499617663e-11,-1.04512683165e-27,0.0,1.83412957271e-11,3.41415199542e-25,1.73975988602e-11,1.23e-08,1.36584e-07,1.3554e-07
1.24000037431e-08,-1e+300,1.5323317563e-23,3.38138654755e-25,(1.98150832388e-11 -1.37100496102e-28 -3.01662954039e-13),1.24000037431e-08,0.0,0.0,-1.51166824683e-07,2.2754546582e-11,-6.962814139670001e-28,0.0,1.83415389508e-11,3.51461092953e-25,1.73919599317e-11,1.24e-08,1.36444e-07,1.35404e-07
1.25000005098e-08,-1e+300,1.52828076385e-23,3.38264574485e-25,(1.98080913674e-11 1.0258291698e-28 -2.97817065233e-13),1.25000005098e-08,0.0,0.0,-1.51576801466e-07,2.2736802149e-11,-3.79726329782e-28,0.0,1.83417514292e-11,3.62479247494e-25,1.73865989728e-11,1.25e-08,1.36304e-07,1.35261e-07
1.26000063863e-08,-1e+300,1.52392923958e-23,3.38367100431e-25,(1.98138352634e-11 4.39757337258e-28 -2.96302302492e-13),1.26000063863e-08,0.0,0.0,-1.52321214848e-07,2.27330447459e-11,-2.68154649029e-29,0.0,1.83419553003e-11,3.7223345129e-25,1.7381826607e-11,1.26e-08,1.36166e-07,1.35123e-07
1.26999927243e-08,-1e+300,1.5213309956100002e-23,3.386013311e-25,(1.98274453266e-11 6.31615410485e-28 -2.96658134372e-13),1.26999927243e-08,0.0,0.0,-1.53453814253e-07,2.27342998489e-11,1.70428613223e-28,0.0,1.83421823565e-11,3.78518691361e-25,1.73763690264e-11,1.27e-08,1.36028e-07,1.34987e-07
1.28000001687e-08,-1e+300,1.51719052682e-23,3.3852496789e-25,(1.9819021564e-11 6.79029821163e-28 -2.92434264491e-13),1.28000001687e-08,0.0,0.0,-1.5462486891e-07,2.27101826567e-11,3.28546483616e-28,0.0,1.83423732992e-11,3.79611343279e-25,1.73713210488e-11,1.28e-08,1.3589e-07,1.34846e-07
1.29000070015e-08,-1e+300,1.51307276868e-23,3.38815198954e-25,(1.98278366908e-11 7.11198416069e-28 -2.915853422e-13),1.29000070015e-08,0.0,0.0,-1.54621290759e-07,2.27151248375e-11,3.69106889184e-28,0.0,1.83425606545e-11,3.74284849679e-25,1.73666674877e-11,1.29e-08,1.35753e-07,1.3471e-07
1.29999960252e-08,-1e+300,1.5105185415500002e-23,3.38991002308e-25,(1.98390749727e-11 7.40742263152e-28 -2.91680419512e-13),1.29999960252e-08,0.0,0.0,-1.55857504475e-07,2.27128984775e-11,3.314497454e-28,0.0,1.83427692275e-11,3.61715773983e-25,1.73614085315e-11,1.3e-08,1.35616e-07,1.34575e-07
1.31000010312e-08,-1e+300,1.5062632947e-23,3.39091422216e-25,(1.98270345868e-11 5.57618885604e-28 -2.8694352612e-13),1.31000010312e-08,0.0,0.0,-1.56259037345e-07,2.26911426567e-11,2.6921290121500004e-28,0.0,1.83429417822e-11,3.41323027222e-25,1.7356656484e-11,1.31e-08,1.35479e-07,1.34434e-07
1.31999947441e-08,-1e+300,1.50246035234e-23,3.39038348234e-25,(1.9841936147e-11 3.71550288523e-28 -2.86972074101e-13),1.31999947441e-08,0.0,0.0,-1.57594700573e-07,2.26920552886e-11,8.98383965489e-29,0.0,1.83431140702e-11,3.12796725541e-25,1.73521211511e-11,1.32e-08,1.35344e-07,1.34301e-07
1.330000645e-08,-1e+300,1.49983077483e-23,3.39427732423e-25,(1.98494377521e-11 1.63946903917e-28 -2.86764711572e-13),1.330000645e-08,0.0,0.0,-1.58063624068e-07,2.26928736294e-11,-4.97454862615e-29,0.0,1.83433047826e-11,2.76167849878e-25,1.73470657586e-11,1.33e-08,1.35208e-07,1.34167e-07
1.34000016351e-08,-1e+300,1.49568778707e-23,3.39424283757e-25,(1.98370818645e-11 -9.93921719178e-29 -2.8195715156e-13),1.34000016351e-08,0.0,0.0,-1.58924795019e-07,2.26678539424e-11,-2.09327299382e-28,0.0,1.83434602359e-11,2.3212574743e-25,1.73425724969e-11,1.34e-08,1.35073e-07,1.34027e-07
1.35000042026e-08,-1e+300,1.49212312963e-23,3.39579334682e-25,(1.98525012773e-11 -2.56022163199e-28 -2.82338229979e-13),1.35000042026e-08,0.0,0.0,-1.59517791276e-07,2.26754413333e-11,-3.31538575187e-28,0.0,1.83436171707e-11,1.82182859881e-25,1.7338169576e-11,1.35e-08,1.34939e-07,1.33896e-07
1.36000054036e-08,-1e+300,1.4896140244600002e-23,3.39801634039e-25,(1.9859876551e-11 -2.52566909919e-28 -2.82111777723e-13),1.36000054036e-08,0.0,0.0,-1.60363329336e-07,2.26726326448e-11,-3.57026713706e-28,0.0,1.8343792062e-11,1.28636971773e-25,1.73333313887e-11,1.36e-08,1.34804e-07,1.33763e-07
1.37000069216e-08,-1e+300,1.48546164015e-23,3.39890916865e-25,(1.9845938549e-11 -3.99398352781e-28 -2.77218630403e-13),1.37000069216e-08,0.0,0.0,-1.60885711946e-07,2.26495630602e-11,-4.27589733779e-28,0.0,1.83439316997e-11,7.432958957880001e-26,1.73290887755e-11,1.37e-08,1.3467e-07,1.33624e-07
1.38000044792e-08,-1e+300,1.48201893386e-23,3.39920729019e-25,(1.98632938675e-11 -2.9492918529e-28 -2.77899692053e-13),1.38000044792e-08,0.0,0.0,-1.61912244322e-07,2.26555536096e-11,-3.02540476656e-28,0.0,1.83440742099e-11,2.21514124622e-26,1.73248496458e-11,1.38e-08,1.34537e-07,1.33494e-07
1.39000014523e-08,-1e+300,1.4795177658100002e-23,3.40233856838e-25,(1.98693789712e-11 -1.77827194106e-28 -2.77495697864e-13),1.39000014523e-08,0.0,0.0,-1.62523310987e-07,2.26538979636e-11,-1.49547458938e-28,0.0,1.83442346342e-11,-2.54908721074e-26,1.73202135737e-11,1.39e-08,1.34403e-07,1.33363e-07
1.39999957369e-08,-1e+300,1.47546765201e-23,3.40217134356e-25,(1.98562365393e-11 -1.36793712444e-28 -2.7278430807e-13),1.39999957369e-08,0.0,0.0,-1.63369200225e-07,2.26286377196e-11,6.96489048286e-30,0.0,1.83443595346e-11,-6.69586506898e-26,1.73161675141e-11,1.4e-08,1.34271e-07,1.33225e-07
1.40999941777e-08,-1e+300,1.47198890532e-23,3.40358406714e-25,(1.9872223331e-11 -4.29298467605e-29 -2.73364086517e-13),1.40999941777e-08,0.0,0.0,-1.63949045865e-07,2.26374947559e-11,1.59116711912e-28,0.0,1.83444873037e-11,-1.01411765699e-25,1.73121059314e-11,1.41e-08,1.34139e-07,1.33096e-07
1.41999942263e-08,-1e+300,1.46956032238e-23,3.40567413207e-25,(1.98787844424e-11 -4.76143664461e-29 -2.73054530502e-13),1.41999942263e-08,0.0,0.0,-1.64802915061e-07,2.26343596185e-11,2.13731768208e-28,0.0,1.83446354651e-11,-1.28663815513e-25,1.73076629782e-11,1.42e-08,1.34007e-07,1.32966e-07
1.4299992705e-08,-1e+300,1.46563099379e-23,3.4048552197e-25,(1.98664792099e-11 3.46404758423e-29 -2.68559653474e-13),1.4299992705e-08,0.0,0.0,-1.6567837189e-07,2.26087855811e-11,2.7050698501e-28,0.0,1.83447471416e-11,-1.4893414676399999e-25,1.73037971833e-11,1.43e-08,1.33875e-07,1.3283e-07
1.44000011026e-08,-1e+300,1.46215690408e-23,3.40665222117e-25,(1.98810057394e-11 -6.67026769557e-29 -2.68690305531e-13),1.44000011026e-08,0.0,0.0,-1.66246515786e-07,2.26171975999e-11,2.42350484442e-28,0.0,1.83448606494e-11,-1.62706207447e-25,1.72999467149e-11,1.44e-08,1.33745e-07,1.32702e-07
1.44999980464e-08,-1e+300,1.4597284855200002e-23,3.40974055209e-25,(1.98871827108e-11 -1.58742645224e-28 -2.68625787865e-13),1.44999980464e-08,0.0,0.0,-1.66839722217e-07,2.26167441011e-11,1.60792531301e-28,0.0,1.83449981881e-11,-1.70659827108e-25,1.72956849821e-11,1.45e-08,1.33614e-07,1.32573e-07
1.45999986508e-08,-1e+300,1.45596374233e-23,3.40850180648e-25,(1.98761927536e-11 -3.22836700909e-28 -2.64549359592e-13),1.45999986508e-08,0.0,0.0,-1.67995066864e-07,2.25915076688e-11,6.95804261493e-29,0.0,1.83450976487e-11,-1.73572164458e-25,1.72919634873e-11,1.46e-08,1.33484e-07,1.32438e-07
1.47000007658e-08,-1e+300,1.45242317496e-23,3.41128534664e-25,(1.98875101053e-11 -5.51065654191e-28 -2.63881970553e-13),1.47000007658e-08,0.0,0.0,-1.68083320119e-07,2.25999319945e-11,-1.01118067913e-28,0.0,1.83451970408e-11,-1.72279114542e-25,1.72883468527e-11,1.47e-08,1.33354e-07,1.3231e-07
1.48000040138e-08,-1e+300,1.45004681533e-23,3.41305691893e-25,(1.98955235506e-11 -6.85452188481e-28 -2.64315819671e-13),1.48000040138e-08,0.0,0.0,-1.6902051594e-07,2.25982738354e-11,-2.3051800957200003e-28,0.0,1.83453260428e-11,-1.6766855304299998e-25,1.72842557683e-11,1.48e-08,1.33225e-07,1.32183e-07
1.49000000872e-08,-1e+300,1.44647514713e-23,3.41219616031e-25,(1.98857499568e-11 -7.87287893461e-28 -2.60570497379e-13),1.49000000872e-08,0.0,0.0,-1.6985174655e-07,2.25752875625e-11,-3.2714171093100003e-28,0.0,1.83454144414e-11,-1.60585531752e-25,1.72806541243e-11,1.49e-08,1.33095e-07,1.3205e-07
1.50000052793e-08,-1e+300,1.44296785484e-23,3.4128905599e-25,(1.98953245938e-11 -8.29174351106e-28 -2.59322231328e-13),1.50000052793e-08,0.0,0.0,-1.7077348111e-07,2.25767822227e-11,-3.55278687267e-28,0.0,1.83455007251e-11,-1.51827400378e-25,1.72772912787e-11,1.5e-08,1.32967e-07,1.31923e-07
1.50999926348e-08,-1e+300,1.4405132657100002e-23,3.41598296274e-25,(1.99034479922e-11 -7.45125964645e-28 -2.60076832931e-13),1.50999926348e-08,0.0,0.0,-1.71243937663e-07,2.25795262984e-11,-3.21776015501e-28,0.0,1.83456208056e-11,-1.42099526295e-25,1.72733635906e-11,1.51e-08,1.32839e-07,1.31797e-07
