Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
3.21e-08,3.27808e-07,3.25827e-07
3.22e-08,3.27687e-07,3.25704e-07
3.23e-08,3.27564e-07,3.25578e-07
3.24e-08,3.27442e-07,3.2546e-07
3.25e-08,3.27321e-07,3.25338e-07
3.26e-08,3.27199e-07,3.25211e-07
3.27e-08,3.27077e-07,3.25093e-07
3.28e-08,3.26956e-07,3.24973e-07
3.29e-08,3.26835e-07,3.24848e-07
3.3e-08,3.26714e-07,3.24727e-07
3.31e-08,3.26593e-07,3.24608e-07
3.32e-08,3.26473e-07,3.24485e-07
3.33e-08,3.26352e-07,3.24362e-07
3.34e-08,3.26231e-07,3.24245e-07
3.35e-08,3.26111e-07,3.24124e-07
3.36e-08,3.25991e-07,3.23998e-07
3.37e-08,3.2587e-07,3.23883e-07
3.38e-08,3.25751e-07,3.23764e-07
3.39e-08,3.25632e-07,3.2364e-07
3.4e-08,3.25511e-07,3.23521e-07
3.41e-08,3.25392e-07,3.23404e-07
3.42e-08,3.25273e-07,3.23282e-07
3.43e-08,3.25153e-07,3.23161e-07
3.44e-08,3.25034e-07,3.23045e-07
3.45e-08,3.24916e-07,3.22925e-07
3.46e-08,3.24797e-07,3.22801e-07
3.47e-08,3.24678e-07,3.22687e-07
3.48e-08,3.2456e-07,3.22569e-07
3.49e-08,3.24442e-07,3.22447e-07
3.5e-08,3.24323e-07,3.22329e-07
3.51e-08,3.24205e-07,3.22213e-07
3.52e-08,3.24088e-07,3.22093e-07
3.53e-08,3.23969e-07,3.21972e-07
3.54e-08,3.23851e-07,3.21858e-07
3.55e-08,3.23734e-07,3.2174e-07
3.56e-08,3.23617e-07,3.21618e-07
3.57e-08,3.23499e-07,3.21504e-07
3.58e-08,3.23382e-07,3.21388e-07
3.59e-08,3.23266e-07,3.21268e-07
3.6e-08,3.23148e-07,3.2115e-07
3.61e-08,3.23031e-07,3.21036e-07
3.62e-08,3.22915e-07,3.20918e-07
3.63e-08,3.22799e-07,3.20797e-07
3.64e-08,3.22682e-07,3.20684e-07
3.65e-08,3.22566e-07,3.20569e-07
3.66e-08,3.2245e-07,3.20449e-07
3.67e-08,3.22333e-07,3.20333e-07
3.68e-08,3.22218e-07,3.2022e-07
3.69e-08,3.22103e-07,3.20103e-07
3.7e-08,3.21987e-07,3.19983e-07
3.71e-08,3.21871e-07,3.19871e-07
3.72e-08,3.21756e-07,3.19756e-07
3.73e-08,3.21641e-07,3.19637e-07
3.74e-08,3.21525e-07,3.19523e-07
3.75e-08,3.2141e-07,3.1941e-07
3.76e-08,3.21296e-07,3.19294e-07
3.77e-08,3.21181e-07,3.19175e-07
3.78e-08,3.21066e-07,3.19064e-07
3.79e-08,3.20952e-07,3.1895e-07
3.8e-08,3.20838e-07,3.18831e-07
3.81e-08,3.20723e-07,3.18719e-07
3.82e-08,3.20609e-07,3.18607e-07
3.83e-08,3.20495e-07,3.18491e-07
3.84e-08,3.20381e-07,3.18373e-07
3.85e-08,3.20267e-07,3.18263e-07
3.86e-08,3.20154e-07,3.1815e-07
3.87e-08,3.20041e-07,3.18032e-07
3.88e-08,3.19926e-07,3.1792e-07
3.89e-08,3.19813e-07,3.17809e-07
3.9e-08,3.19701e-07,3.17694e-07
3.91e-08,3.19587e-07,3.17577e-07
3.92e-08,3.19474e-07,3.17468e-07
3.93e-08,3.19362e-07,3.17356e-07
3.94e-08,3.19249e-07,3.17239e-07
3.95e-08,3.19136e-07,3.17127e-07
3.96e-08,3.19024e-07,3.17017e-07
3.97e-08,3.18912e-07,3.16903e-07
3.98e-08,3.188e-07,3.16787e-07
3.99e-08,3.18687e-07,3.16679e-07
4e-08,3.18575e-07,3.16567e-07
4.01e-08,3.18464e-07,3.16452e-07
4.02e-08,3.18351e-07,3.1634e-07
4.03e-08,3.1824e-07,3.16231e-07
4.04e-08,3.18129e-07,3.16119e-07
4.05e-08,3.18017e-07,3.16002e-07
4.06e-08,3.17905e-07,3.15895e-07
4.07e-08,3.17795e-07,3.15785e-07
4.08e-08,3.17684e-07,3.15671e-07
4.09e-08,3.17572e-07,3.15558e-07
4.1e-08,3.17461e-07,3.1545e-07
4.11e-08,3.17351e-07,3.15339e-07
4.12e-08,3.17241e-07,3.15224e-07
4.13e-08,3.1713e-07,3.15116e-07
4.14e-08,3.17019e-07,3.15007e-07
4.15e-08,3.1691e-07,3.14895e-07
4.16e-08,3.16799e-07,3.14781e-07
4.17e-08,3.16688e-07,3.14675e-07
4.18e-08,3.16579e-07,3.14566e-07
4.19e-08,3.1647e-07,3.14452e-07
4.2e-08,3.16359e-07,3.14342e-07
4.21e-08,3.16249e-07,3.14235e-07
4.22e-08,3.1614e-07,3.14125e-07
4.23e-08,3.16031e-07,3.14011e-07
4.24e-08,3.15921e-07,3.13905e-07
4.25e-08,3.15812e-07,3.13797e-07
4.26e-08,3.15704e-07,3.13686e-07
4.27e-08,3.15594e-07,3.13574e-07
4.28e-08,3.15485e-07,3.13468e-07
4.29e-08,3.15377e-07,3.1336e-07
4.3e-08,3.15268e-07,3.13248e-07
4.31e-08,3.15159e-07,3.13139e-07
4.32e-08,3.1505e-07,3.13033e-07
4.33e-08,3.14943e-07,3.12924e-07
4.34e-08,3.14835e-07,3.12811e-07
4.35e-08,3.14726e-07,3.12706e-07
4.36e-08,3.14618e-07,3.126e-07
4.37e-08,3.1451e-07,3.1249e-07
4.38e-08,3.14402e-07,3.12378e-07
4.39e-08,3.14294e-07,3.12274e-07
4.4e-08,3.14187e-07,3.12167e-07
4.41e-08,3.1408e-07,3.12057e-07
4.42e-08,3.13972e-07,3.11948e-07
4.43e-08,3.13864e-07,3.11844e-07
4.44e-08,3.13757e-07,3.11736e-07
4.45e-08,3.13651e-07,3.11625e-07
4.46e-08,3.13543e-07,3.1152e-07
4.47e-08,3.13436e-07,3.11415e-07
4.48e-08,3.1333e-07,3.11307e-07
4.49e-08,3.13223e-07,3.11195e-07
4.5e-08,3.13116e-07,3.11092e-07
4.51e-08,3.13009e-07,3.10987e-07
4.52e-08,3.12904e-07,3.10878e-07
4.53e-08,3.12797e-07,3.10769e-07
4.54e-08,3.1269e-07,3.10667e-07
4.55e-08,3.12584e-07,3.10561e-07
4.56e-08,3.12479e-07,3.10451e-07
4.57e-08,3.12372e-07,3.10345e-07
4.58e-08,3.12266e-07,3.10242e-07
4.59e-08,3.12161e-07,3.10136e-07
4.6e-08,3.12056e-07,3.10026e-07
4.61e-08,3.11949e-07,3.09922e-07
4.62e-08,3.11844e-07,3.09819e-07
4.63e-08,3.11739e-07,3.09712e-07
4.64e-08,3.11634e-07,3.09602e-07
4.65e-08,3.11528e-07,3.09501e-07
4.66e-08,3.11423e-07,3.09397e-07
4.67e-08,3.11319e-07,3.0929e-07
4.68e-08,3.11214e-07,3.09182e-07
4.69e-08,3.11108e-07,3.09081e-07
4.7e-08,3.11004e-07,3.08977e-07
4.71e-08,3.109e-07,3.0887e-07
4.72e-08,3.10795e-07,3.08763e-07
4.73e-08,3.1069e-07,3.08662e-07
4.74e-08,3.10586e-07,3.08558e-07
4.75e-08,3.10483e-07,3.0845e-07
4.76e-08,3.10378e-07,3.08346e-07
4.77e-08,3.10274e-07,3.08245e-07
4.78e-08,3.1017e-07,3.0814e-07
4.79e-08,3.10067e-07,3.08033e-07
4.8e-08,3.09962e-07,3.0793e-07
4.81e-08,3.09859e-07,3.07829e-07
4.82e-08,3.09756e-07,3.07724e-07
4.83e-08,3.09652e-07,3.07616e-07
4.84e-08,3.09548e-07,3.07516e-07
4.85e-08,3.09445e-07,3.07414e-07
4.86e-08,3.09342e-07,3.0731e-07
4.87e-08,3.09239e-07,3.07201e-07
4.88e-08,3.09135e-07,3.07102e-07
4.89e-08,3.09033e-07,3.07001e-07
4.9e-08,3.0893e-07,3.06897e-07
4.91e-08,3.08828e-07,3.06789e-07
4.92e-08,3.08724e-07,3.06691e-07
