Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
4.52e-08,1.06147e-07,1.05072e-07
4.53e-08,1.06067e-07,1.04994e-07
4.54e-08,1.05987e-07,1.04914e-07
4.55e-08,1.05908e-07,1.04832e-07
4.56e-08,1.0583e-07,1.04753e-07
4.57e-08,1.05751e-07,1.04677e-07
4.58e-08,1.05672e-07,1.046e-07
4.59e-08,1.05592e-07,1.0452e-07
4.6e-08,1.05514e-07,1.04438e-07
4.61e-08,1.05436e-07,1.04359e-07
4.62e-08,1.05357e-07,1.04283e-07
4.63e-08,1.05279e-07,1.04206e-07
4.64e-08,1.05199e-07,1.04127e-07
4.65e-08,1.05121e-07,1.04046e-07
4.66e-08,1.05043e-07,1.03967e-07
4.67e-08,1.04965e-07,1.03892e-07
4.68e-08,1.04887e-07,1.03815e-07
4.69e-08,1.04808e-07,1.03737e-07
4.7e-08,1.0473e-07,1.03656e-07
4.71e-08,1.04653e-07,1.03576e-07
4.72e-08,1.04575e-07,1.03501e-07
4.73e-08,1.04497e-07,1.03425e-07
4.74e-08,1.04418e-07,1.03347e-07
4.75e-08,1.04341e-07,1.03267e-07
4.76e-08,1.04264e-07,1.03187e-07
4.77e-08,1.04186e-07,1.03113e-07
4.78e-08,1.04109e-07,1.03037e-07
4.79e-08,1.04031e-07,1.0296e-07
4.8e-08,1.03953e-07,1.02881e-07
4.81e-08,1.03876e-07,1.02799e-07
4.82e-08,1.038e-07,1.02725e-07
4.83e-08,1.03723e-07,1.02651e-07
4.84e-08,1.03645e-07,1.02574e-07
4.85e-08,1.03567e-07,1.02496e-07
4.86e-08,1.03491e-07,1.02415e-07
4.87e-08,1.03414e-07,1.0234e-07
4.88e-08,1.03338e-07,1.02266e-07
4.89e-08,1.03261e-07,1.0219e-07
4.9e-08,1.03183e-07,1.02112e-07
4.91e-08,1.03107e-07,1.02032e-07
4.92e-08,1.03031e-07,1.01956e-07
4.93e-08,1.02955e-07,1.01882e-07
4.94e-08,1.02878e-07,1.01807e-07
4.95e-08,1.028e-07,1.0173e-07
4.96e-08,1.02724e-07,1.01651e-07
4.97e-08,1.02649e-07,1.01573e-07
4.98e-08,1.02573e-07,1.015e-07
4.99e-08,1.02496e-07,1.01426e-07
5e-08,1.02419e-07,1.01349e-07
5.01e-08,1.02343e-07,1.01271e-07
5.02e-08,1.02268e-07,1.01191e-07
5.03e-08,1.02192e-07,1.01119e-07
5.04e-08,1.02116e-07,1.01045e-07
5.05e-08,1.02039e-07,1.0097e-07
5.06e-08,1.01963e-07,1.00892e-07
5.07e-08,1.01887e-07,1.00812e-07
5.08e-08,1.01812e-07,1.00739e-07
5.09e-08,1.01736e-07,1.00665e-07
5.1e-08,1.0166e-07,1.00591e-07
5.11e-08,1.01583e-07,1.00514e-07
5.12e-08,1.01508e-07,1.00436e-07
5.13e-08,1.01433e-07,1.0036e-07
5.14e-08,1.01357e-07,1.00288e-07
5.15e-08,1.01281e-07,1.00214e-07
5.16e-08,1.01205e-07,1.00139e-07
5.17e-08,1.0113e-07,1.00061e-07
5.18e-08,1.01055e-07,9.99835e-08
5.19e-08,1.0098e-07,9.99122e-08
5.2e-08,1.00905e-07,9.98394e-08
5.21e-08,1.00829e-07,9.97649e-08
5.22e-08,1.00754e-07,9.96883e-08
5.23e-08,1.0068e-07,9.96091e-08
5.24e-08,1.00605e-07,9.9537e-08
5.25e-08,1.00531e-07,9.94646e-08
5.26e-08,1.00455e-07,9.93905e-08
5.27e-08,1.00379e-07,9.93144e-08
5.28e-08,1.00305e-07,9.92358e-08
5.29e-08,1.00231e-07,9.91606e-08
5.3e-08,1.00157e-07,9.90885e-08
5.31e-08,1.00082e-07,9.90148e-08
5.32e-08,1.00006e-07,9.89392e-08
5.33e-08,9.99316e-08,9.88613e-08
5.34e-08,9.98576e-08,9.87833e-08
5.35e-08,9.97835e-08,9.87118e-08
5.36e-08,9.97088e-08,9.86388e-08
5.37e-08,9.96333e-08,9.85641e-08
5.38e-08,9.95584e-08,9.84871e-08
5.39e-08,9.94846e-08,9.84076e-08
5.4e-08,9.94107e-08,9.83357e-08
5.41e-08,9.93365e-08,9.82635e-08
5.42e-08,9.92615e-08,9.81896e-08
5.43e-08,9.92e-08,9.81138e-08
5.44e-08,9.91133e-08,9.80355e-08
5.45e-08,9.90391e-08,9.79607e-08
5.46e-08,9.89654e-08,9.78893e-08
5.47e-08,9.88911e-08,9.78164e-08
5.48e-08,9.8816e-08,9.77417e-08
5.49e-08,9.87422e-08,9.76648e-08
5.5e-08,9.86692e-08,9.75873e-08
5.51e-08,9.8596e-08,9.75168e-08
5.52e-08,9.85225e-08,9.7445e-08
5.53e-08,9.84483e-08,9.73715e-08
5.54e-08,9.83741e-08,9.72961e-08
5.55e-08,9.83016e-08,9.72182e-08
5.56e-08,9.8229e-08,9.71463e-08
5.57e-08,9.81563e-08,9.70757e-08
5.58e-08,9.8083e-08,9.70035e-08
5.59e-08,9.80089e-08,9.69296e-08
5.6e-08,9.79366e-08,9.68536e-08
5.61e-08,9.78647e-08,9.67784e-08
5.62e-08,9.77928e-08,9.67088e-08
5.63e-08,9.77204e-08,9.66381e-08
5.64e-08,9.76474e-08,9.65657e-08
5.65e-08,9.75746e-08,9.64915e-08
5.66e-08,9.75033e-08,9.64149e-08
5.67e-08,9.7432e-08,9.63446e-08
5.68e-08,9.73606e-08,9.62751e-08
5.69e-08,9.72887e-08,9.62043e-08
5.7e-08,9.72161e-08,9.61319e-08
5.71e-08,9.71449e-08,9.60573e-08
5.72e-08,9.70744e-08,9.5983e-08
5.73e-08,9.70039e-08,9.59149e-08
5.74e-08,9.69331e-08,9.58457e-08
5.75e-08,9.68617e-08,9.5775e-08
5.76e-08,9.679e-08,9.57025e-08
5.77e-08,9.67202e-08,9.56279e-08
5.78e-08,9.66505e-08,9.55576e-08
5.79e-08,9.65807e-08,9.54898e-08
5.8e-08,9.65106e-08,9.54209e-08
5.81e-08,9.64398e-08,9.53504e-08
5.82e-08,9.63695e-08,9.52781e-08
5.83e-08,9.63005e-08,9.52036e-08
5.84e-08,9.62316e-08,9.51368e-08
5.85e-08,9.61625e-08,9.50695e-08
5.86e-08,9.60929e-08,9.50008e-08
5.87e-08,9.60227e-08,9.49306e-08
5.88e-08,9.59535e-08,9.48585e-08
5.89e-08,9.58853e-08,9.47862e-08
5.9e-08,9.5817e-08,9.47203e-08
5.91e-08,9.57484e-08,9.46533e-08
5.92e-08,9.56794e-08,9.45849e-08
5.93e-08,9.56097e-08,9.45149e-08
5.94e-08,9.55415e-08,9.44429e-08
5.95e-08,9.54738e-08,9.43729e-08
