time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
1.24999945759e-08,-1e+300,1.0486521490800001e-23,2.84177774693e-25,(1.66477284436e-11 1.75900797269e-27 -1.57805564783e-13)
1.2599999913e-08,-1e+300,1.04742607715e-23,2.8430725869699998e-25,(1.66589973295e-11 1.76493381308e-27 -1.5440201573e-13)
1.26999976915e-08,-1e+300,1.04638716008e-23,2.8444826562899997e-25,(1.66787549164e-11 1.59901391995e-27 -1.53339968064e-13)
1.27999948657e-08,-1e+300,1.0455631176600001e-23,2.84611259511e-25,(1.66887677939e-11 1.44524254779e-27 -1.52020788753e-13)
1.28999909934e-08,-1e+300,1.04437243068e-23,2.84769830597e-25,(1.66877824564e-11 1.19862223824e-27 -1.48164599906e-13)
1.30000006526e-08,-1e+300,1.04344305254e-23,2.85155053495e-25,(1.67087631357e-11 9.0789928824e-28 -1.49070749254e-13)
1.30999928076e-08,-1e+300,1.0424447787500001e-23,2.85338372369e-25,(1.67252262845e-11 4.8688475475e-28 -1.49472434348e-13)
1.31999942531e-08,-1e+300,1.04171261687e-23,2.85604176008e-25,(1.6731156926e-11 2.53010629425e-28 -1.49045598936e-13)
1.33000078729e-08,-1e+300,1.04056366323e-23,2.85848905368e-25,(1.67367552297e-11 2.60985493053e-29 -1.47501222797e-13)
1.34000034735e-08,-1e+300,1.0396777748800001e-23,2.8632310005799997e-25,(1.67564359081e-11 -1.78920549214e-28 -1.49705997903e-13)
1.35000000686e-08,-1e+300,1.03887204928e-23,2.86451539888e-25,(1.67709036418e-11 -1.93468036032e-28 -1.51138102121e-13)
1.36000055258e-08,-1e+300,1.03787500115e-23,2.8704031602399997e-25,(1.6768652573e-11 -3.09630210317e-28 -1.50189470751e-13)
1.37000020074e-08,-1e+300,1.03702128468e-23,2.87152796911e-25,(1.67868341803e-11 -2.36740845073e-28 -1.50930361344e-13)
1.37999914268e-08,-1e+300,1.03616350068e-23,2.87514150958e-25,(1.68050435999e-11 -1.14475921328e-28 -1.54327404869e-13)
1.39000029092e-08,-1e+300,1.0354889191000001e-23,2.8799078719e-25,(1.68129689244e-11 1.68718647613e-29 -1.57496486841e-13)
1.39999932862e-08,-1e+300,1.03447355634e-23,2.88326003835e-25,(1.68113202404e-11 1.22322214317e-28 -1.58191325893e-13)
1.41000036942e-08,-1e+300,1.03381521859e-23,2.88848969378e-25,(1.68339849175e-11 -6.04025496954e-29 -1.62052564999e-13)
1.42000037056e-08,-1e+300,1.0329258147700001e-23,2.89282194117e-25,(1.68481768529e-11 -2.7821713043e-28 -1.67561280148e-13)
1.43000061864e-08,-1e+300,1.03230837515e-23,2.8949249444499997e-25,(1.68556664196e-11 -5.04747980946e-28 -1.70490215224e-13)
1.44000005698e-08,-1e+300,1.03118271415e-23,2.8999462205e-25,(1.68573773789e-11 -8.47916364565e-28 -1.71372862325e-13)
1.4499992994e-08,-1e+300,1.03046859747e-23,2.90377785737e-25,(1.68785715707e-11 -1.30787586708e-27 -1.75131720061e-13)
1.45999985133e-08,-1e+300,1.0295354072700001e-23,2.9060988158599997e-25,(1.68909812059e-11 -1.76627859714e-27 -1.79504180057e-13)
1.46999927763e-08,-1e+300,1.02856777258e-23,2.91122799103e-25,(1.68898345508e-11 -2.17849886474e-27 -1.80760790056e-13)
1.48000018918e-08,-1e+300,1.02754373071e-23,2.9130760208899997e-25,(1.69010699956e-11 -2.45680264432e-27 -1.82589636679e-13)
1.49000084539e-08,-1e+300,1.02665403825e-23,2.91647486484e-25,(1.69184825484e-11 -2.48082212914e-27 -1.86316758724e-13)
1.49999950307e-08,-1e+300,1.02559097754e-23,2.9191184933e-25,(1.69266372405e-11 -2.55087951657e-27 -1.89142970683e-13)
1.50999964604e-08,-1e+300,1.02448852504e-23,2.92104769339e-25,(1.69253468164e-11 -2.47412396356e-27 -1.89441113061e-13)
1.51999955163e-08,-1e+300,1.0233972253600001e-23,2.92581555549e-25,(1.69376297507e-11 -2.17176938798e-27 -1.90971917846e-13)
1.52999943827e-08,-1e+300,1.0223340909000001e-23,2.9283029841199997e-25,(1.69517356586e-11 -1.81581784519e-27 -1.94133545122e-13)
1.53999997613e-08,-1e+300,1.02133734687e-23,2.92775937893e-25,(1.69610964195e-11 -1.50931558487e-27 -1.95723149685e-13)
1.54999947371e-08,-1e+300,1.01996084191e-23,2.9315526655199997e-25,(1.69542485591e-11 -1.15734004034e-27 -1.94875770771e-13)
1.55999956513e-08,-1e+300,1.01897921211e-23,2.9346171077199998e-25,(1.69727326761e-11 -8.83178355017e-28 -1.96393316177e-13)
1.57000094529e-08,-1e+300,1.01779882342e-23,2.93667042791e-25,(1.69844699717e-11 -6.7546085458e-28 -1.99047890197e-13)
1.58000037035e-08,-1e+300,1.0166558681800001e-23,2.93889909344e-25,(1.6987346003e-11 -5.68546256875e-28 -1.99442912758e-13)
1.58999999562e-08,-1e+300,1.0153188851000001e-23,2.93930598366e-25,(1.69863324065e-11 -5.41087725121e-28 -1.98419828355e-13)
1.59999911245e-08,-1e+300,1.0143277400000001e-23,2.94198435711e-25,(1.70046777856e-11 -6.34121656061e-28 -2.00011418714e-13)
1.60999902857e-08,-1e+300,1.0130549967500001e-23,2.9434599747099997e-25,(1.70146622834e-11 -8.33227488085e-28 -2.02015632099e-13)
1.62000014072e-08,-1e+300,1.0119004634000001e-23,2.9446616271499998e-25,(1.70163792754e-11 -1.0056858602e-27 -2.01776656448e-13)
1.63000086989e-08,-1e+300,1.01052050082e-23,2.94669145725e-25,(1.70160637912e-11 -1.24140186809e-27 -2.0073177468e-13)
1.64000028105e-08,-1e+300,1.00947422215e-23,2.9490224809e-25,(1.70325396601e-11 -1.43496674012e-27 -2.02024428285e-13)
1.64999987008e-08,-1e+300,1.00816242675e-23,2.9493603362e-25,(1.70417399591e-11 -1.63365547913e-27 -2.0358010209e-13)
1.66000017336e-08,-1e+300,1.0069760904900001e-23,2.9505435658499997e-25,(1.70418182524e-11 -1.8268130317e-27 -2.02914491596e-13)
1.66999966848e-08,-1e+300,1.00556050103e-23,2.9541011505e-25,(1.70415410073e-11 -1.95657547692e-27 -2.01899451678e-13)
1.67999914279e-08,-1e+300,1.0045339459900001e-23,2.9543382022e-25,(1.70588638143e-11 -2.16359442586e-27 -2.03056398474e-13)
1.69000081795e-08,-1e+300,1.0031762392800001e-23,2.9563277751899997e-25,(1.70649472668e-11 -2.24141926897e-27 -2.04178955707e-13)
1.70000091475e-08,-1e+300,1.0019401280900001e-23,2.95698591813e-25,(1.70640028865e-11 -2.1920257322e-27 -2.03256067862e-13)
1.70999965678e-08,-1e+300,1.00062057152e-23,2.95834126138e-25,(1.70678648428e-11 -2.13179596588e-27 -2.02431365996e-13)
1.71999987644e-08,-1e+300,9.99436557778e-24,2.96215230035e-25,(1.70790635974e-11 -1.98053484157e-27 -2.03125047838e-13)
1.72999975957e-08,-1e+300,9.98173922871e-24,2.9613722895e-25,(1.7087666567e-11 -1.79350172483e-27 -2.04232144229e-13)
1.73999964974e-08,-1e+300,9.96841655839e-24,2.95754466088e-25,(1.70832113503e-11 -1.59416908115e-27 -2.03243260539e-13)
1.74999964974e-08,-1e+300,9.95554927296e-24,2.9531107418699997e-25,(1.70881350328e-11 -1.38004184277e-27 -2.02624162981e-13)
1.75999964974e-08,-1e+300,9.94427317804e-24,2.9492383486699997e-25,(1.71009289956e-11 -1.2917298409e-27 -2.03523486874e-13)
1.76999964974e-08,-1e+300,9.93117883946e-24,2.94448915279e-25,(1.71071014918e-11 -1.1196248545e-27 -2.04618329172e-13)
1.77999964974e-08,-1e+300,9.918446898720001e-24,2.93987263927e-25,(1.71047037302e-11 -1.03974780351e-27 -2.03512300427e-13)
1.78999964974e-08,-1e+300,9.90541398388e-24,2.93539962264e-25,(1.71085622623e-11 -1.06561986989e-27 -2.02773533888e-13)
1.79999964974e-08,-1e+300,9.89410944731e-24,2.93153207532e-25,(1.71207903248e-11 -1.16490668737e-27 -2.03499947609e-13)
1.80999964974e-08,-1e+300,9.88046317189e-24,2.92660075732e-25,(1.71241681753e-11 -1.35097174344e-27 -2.04416206713e-13)
1.81999964974e-08,-1e+300,9.86763623348e-24,2.92199593847e-25,(1.71214277513e-11 -1.63093152436e-27 -2.03342429014e-13)
1.82999964974e-08,-1e+300,9.85495347656e-24,2.9176590569399997e-25,(1.71258078995e-11 -1.96388501577e-27 -2.02628190863e-13)
